predictor,component,p,component_sign
2349,1,0.0057041219112290917,-1
2350,1,0.0044051507871030347,-1
2351,1,0.0032437477005444826,-1
2352,1,0.0016275488785384351,-1
2353,1,0.00032917232590059712,-1
2354,1,-0.0016853579717997084,-1
2355,1,-0.0028149049642898394,-1
2356,1,-0.004330807607771517,-1
2357,1,-0.0053974856724166341,-1
2358,1,-0.0063275797585582595,-1
2359,1,-0.0073185566699694405,-1
2360,1,-0.0080907992900112347,-1
2361,1,-0.0082004747153396548,-1
2362,1,-0.007991244036125297,-1
2363,1,-0.0079138761843292674,-1
2364,1,-0.0076800136531370551,-1
2365,1,-0.0075760236278973429,-1
2366,1,-0.0078771840934390453,-1
2367,1,-0.0078403796713634108,-1
2368,1,-0.0082610658740578415,-1
2369,1,-0.0087981520331923777,-1
2370,1,-0.009370172730141773,-1
2371,1,-0.0095502280277568533,-1
2372,1,-0.0099876743745429299,-1
2373,1,-0.010006485036078297,-1
2374,1,-0.01046643669619539,-1
2375,1,-0.011097053073579319,-1
2376,1,-0.011708401296523811,-1
2377,1,-0.012258723048827571,-1
2378,1,-0.012718869322376076,-1
2379,1,-0.013045743839840886,-1
2380,1,-0.013204203148002688,-1
2381,1,-0.013047276155920837,-1
2382,1,-0.01254297317905491,-1
2383,1,-0.011667302528054504,-1
2384,1,-0.010933779656545685,-1
2385,1,-0.010461160091392354,-1
2386,1,-0.0095855062405316507,-1
2387,1,-0.0092161605066420037,-1
2388,1,-0.0090648190136083349,-1
2389,1,-0.0080789672772592757,-1
2390,1,-0.0073049534050443916,-1
2391,1,-0.0061137790723254483,-1
2392,1,-0.0046294539474419126,-1
2393,1,-0.0037293087308376714,-1
2394,1,-0.002568811459679392,-1
2395,1,-0.0014639526844728511,-1
2396,1,-0.00051143253472518344,-1
2397,1,0.00053005080699149718,-1
2398,1,0.0011851392857654829,-1
2399,1,0.0022811401616998259,-1
2400,1,0.0037471582628099999,-1
2401,1,0.0054748013553614205,-1
2402,1,0.0070613899237086178,-1
2403,1,0.008752153795738871,-1
2404,1,0.010245005279544984,-1
2405,1,0.011559606909076803,-1
2406,1,0.012956182304135838,-1
2407,1,0.015267427526159592,-1
2408,1,0.017389555656106153,-1
2409,1,0.01926885730521875,-1
2410,1,0.021000177846170056,-1
2411,1,0.021965344156351638,-1
2412,1,0.022195478891548215,-1
2413,1,0.022722391389256642,-1
2414,1,0.023080763779107977,-1
2415,1,0.023856650511374276,-1
2416,1,0.024764266113022456,-1
2417,1,0.025366489735253912,-1
2418,1,0.025656818734864823,-1
2419,1,0.025812038452230051,-1
2420,1,0.025180079084883168,-1
2421,1,0.024439093266943889,-1
2422,1,0.023842125710264426,-1
2423,1,0.023264922766370537,-1
2424,1,0.023440386341188054,-1
2425,1,0.023067636325528391,-1
2426,1,0.022719735579603016,-1
2427,1,0.022485839441080364,-1
2428,1,0.021742205502565112,-1
2429,1,0.020718387290334258,-1
2430,1,0.020297075173750859,-1
2431,1,0.018943032684637279,-1
2432,1,0.017818501667617961,-1
2433,1,0.016523706708803966,-1
2434,1,0.015182503092398672,-1
2435,1,0.014379780843201666,-1
2436,1,0.013132150814229429,-1
2437,1,0.012233943506804549,-1
2438,1,0.010377730170475913,-1
2439,1,0.0082556076017124402,-1
2440,1,0.0067612315198972619,-1
2441,1,0.0058007707358165685,-1
2442,1,0.0042201913731035809,-1
2443,1,0.0027994326981119373,-1
2444,1,0.0015431743923088948,-1
2445,1,-0.00065138275501788702,-1
2446,1,-0.0025651582928930532,-1
2447,1,-0.0037506420570418923,-1
2448,1,-0.0058734539704825249,-1
2449,1,-0.0075780826914343428,-1
2450,1,-0.0086283243915772686,-1
2451,1,-0.010520583389795902,-1
2452,1,-0.011658314361486909,-1
2453,1,-0.011392969663327132,-1
2454,1,-0.011516611423536089,-1
2455,1,-0.010874754897670983,-1
2456,1,-0.01050804867946202,-1
2457,1,-0.010616799345871782,-1
2458,1,-0.010490075996013825,-1
2459,1,-0.0096136233530757439,-1
2460,1,-0.0095355089967211204,-1
2461,1,-0.009755511557355304,-1
2462,1,-0.010683455591050063,-1
2463,1,-0.013188350104051998,-1
2464,1,-0.01427264900736052,-1
2465,1,-0.015110430709615371,-1
2466,1,-0.015754695151395728,-1
2467,1,-0.015464372429557924,-1
2468,1,-0.015856926596434773,-1
2469,1,-0.017428685030677887,-1
2470,1,-0.018166810609811519,-1
2471,1,-0.019040611764145992,-1
2472,1,-0.019556614801986116,-1
2473,1,-0.020609798462552537,-1
2474,1,-0.021041669021468506,-1
2475,1,-0.020739627374815592,-1
2476,1,-0.020937267881104119,-1
2477,1,-0.020856327424206372,-1
2478,1,-0.020337773323780867,-1
2479,1,-0.018774022230984774,-1
2480,1,-0.018662173015534286,-1
2481,1,-0.019410368696388756,-1
2482,1,-0.020024414223381973,-1
2483,1,-0.022158579320929937,-1
2484,1,-0.022832307662896595,-1
2485,1,-0.021237937828940526,-1
2486,1,-0.021705035079154961,-1
2487,1,-0.023252431422615905,-1
2488,1,-0.02348043059649579,-1
2489,1,-0.023521760125912793,-1
2490,1,-0.024557073698948051,-1
2491,1,-0.025005823638368237,-1
2492,1,-0.025822346325287987,-1
2493,1,-0.029180677908474246,-1
2494,1,-0.028843169891861555,-1
2495,1,-0.025637572080774548,-1
2496,1,-0.023709623408681674,-1
2497,1,-0.020262188203495519,-1
2498,1,-0.020045051598111843,-1
2499,1,-0.021708909520425805,-1
2500,1,-0.021149883869954148,-1
780,2,-0.060150902095446872,1
781,2,-0.058793025263308839,1
782,2,-0.057428847052693618,1
783,2,-0.055593060702555382,1
784,2,-0.054287044584804961,1
785,2,-0.052903901644117388,1
786,2,-0.051187801699481165,1
787,2,-0.050317898021635339,1
788,2,-0.048885006015134652,1
789,2,-0.047899922089062331,1
790,2,-0.046288879631011366,1
791,2,-0.045377365594851712,1
792,2,-0.044349194722665602,1
793,2,-0.043189929539575664,1
794,2,-0.041875339486763301,1
795,2,-0.040748107942671058,1
796,2,-0.040187016176862662,1
797,2,-0.039109087991173748,1
798,2,-0.03765959210574113,1
799,2,-0.036603443145783295,1
800,2,-0.035825649400590673,1
801,2,-0.035154877236957933,1
802,2,-0.03400324419446997,1
803,2,-0.033280483341007146,1
804,2,-0.032451180426309151,1
805,2,-0.030954671032121038,1
806,2,-0.030355015460879396,1
807,2,-0.029550446087743428,1
808,2,-0.028635706749199675,1
809,2,-0.027610680257999731,1
810,2,-0.027012433563649768,1
811,2,-0.026156211602014916,1
812,2,-0.025255480814531914,1
813,2,-0.024320634737623487,1
814,2,-0.02370663651211374,1
815,2,-0.023019108995386218,1
816,2,-0.022072420685228779,1
817,2,-0.02092173072423055,1
818,2,-0.020424431521349273,1
819,2,-0.019580576755144619,1
820,2,-0.018818279191426607,1
821,2,-0.017930080099277747,1
822,2,-0.017347722799012068,1
823,2,-0.016691154253259111,1
824,2,-0.016064002404053451,1
825,2,-0.015059745227309745,1
826,2,-0.014527558153755794,1
827,2,-0.014007546033041581,1
828,2,-0.012748556160422048,1
829,2,-0.012614910156630701,1
830,2,-0.012065548032068024,1
831,2,-0.010792077362240407,1
832,2,-0.010004522270298483,1
833,2,-0.0095803376102223375,1
834,2,-0.0093248575209008786,1
835,2,-0.0085901627558685571,1
836,2,-0.0076422729189176194,1
837,2,-0.007140194552730285,1
838,2,-0.0065316857700170291,1
839,2,-0.0065596496743390289,1
840,2,-0.0055222421064133097,1
841,2,-0.0047613999825453831,1
842,2,-0.0045638834170124579,1
843,2,-0.0043267885190712528,1
844,2,-0.003361103807881544,1
845,2,-0.0026532220677046455,1
846,2,-0.0025737593590327251,1
847,2,-0.0017661992233208527,1
848,2,-0.0016395103977552335,1
849,2,-0.00088721789080360659,1
850,2,-0.00067071812747812837,1
851,2,-0.00027262770982876787,1
852,2,0.00029580369419082681,1
853,2,0.00098858047980272161,1
854,2,0.0014203803796878373,1
855,2,0.0015467010130472318,1
856,2,0.0025740141297514382,1
857,2,0.0028266226165371074,1
858,2,0.0035237284251146781,1
859,2,0.0037519540810508623,1
860,2,0.004160511715721427,1
861,2,0.0050465806743039271,1
862,2,0.0050104236990915919,1
863,2,0.0053430461132326834,1
864,2,0.0055580689914297111,1
865,2,0.0059996021697530733,1
866,2,0.0061567411804740284,1
867,2,0.0068006808695579516,1
868,2,0.0071560347872149507,1
869,2,0.0076993411703469468,1
870,2,0.0077115724997778778,1
871,2,0.0084432809399364976,1
872,2,0.0085528553986872861,1
873,2,0.008842788635604797,1
874,2,0.0095209095652107681,1
875,2,0.0097541788085550377,1
876,2,0.0098549372039974416,1
877,2,0.010552055909154284,1
878,2,0.01091163415270039,1
879,2,0.010876049260914986,1
880,2,0.011073841728206186,1
881,2,0.011859105350427055,1
882,2,0.011840654570628396,1
883,2,0.012282285276260477,1
884,2,0.012434647265913366,1
885,2,0.012566012941552289,1
886,2,0.013415510377880253,1
887,2,0.013344559778304009,1
888,2,0.013471426994952081,1
889,2,0.014334246579622885,1
890,2,0.015069736333614971,1
891,2,0.015311652974262872,1
892,2,0.015211689162538858,1
893,2,0.015929916661050432,1
894,2,0.016118702348434447,1
895,2,0.016534536707148474,1
896,2,0.017077179736327327,1
897,2,0.017447657235090737,1
898,2,0.018037095117772201,1
899,2,0.018469542128680041,1
900,2,0.018964935404942627,1
901,2,0.019585226471045766,1
902,2,0.019379408853950987,1
903,2,0.019854172495174748,1
904,2,0.020368761823895517,1
905,2,0.020531692973621014,1
906,2,0.020864544896246708,1
907,2,0.021016204560720054,1
908,2,0.021515340141707577,1
909,2,0.021919697257666196,1
910,2,0.022568343095812567,1
911,2,0.022659834549577922,1
912,2,0.02334685600495285,1
913,2,0.023945810549359299,1
914,2,0.023990725289949718,1
915,2,0.024311144753639449,1
916,2,0.024429057909061636,1
917,2,0.024716397777557571,1
918,2,0.025003922763489977,1
919,2,0.024892078485226985,1
920,2,0.025061886154935823,1
921,2,0.024773747494572815,1
922,2,0.024539194081038131,1
923,2,0.024830200538691855,1
924,2,0.025063624372381674,1
925,2,0.025217665030261308,1
926,2,0.024637806520861262,1
927,2,0.0250595301430603,1
928,2,0.024900998211985544,1
929,2,0.025305417602113446,1
930,2,0.02473836688002802,1
931,2,0.02427932971616923,1
932,2,0.024237655808293762,1
933,2,0.024335032916915026,1
934,2,0.024726544552795975,1
935,2,0.024042245949636453,1
936,2,0.023771092579501135,1
937,2,0.023423784012978455,1
938,2,0.023355613363420586,1
939,2,0.023758055172915207,1
940,2,0.023473026376363969,1
941,2,0.023119556537425708,1
942,2,0.023424919558580479,1
943,2,0.02314651629158786,1
944,2,0.022977923111171979,1
945,2,0.022637547571496944,1
946,2,0.023357367438493749,1
947,2,0.023030436204457296,1
948,2,0.023021981941694383,1
949,2,0.02298815069168365,1
950,2,0.023141330184743215,1
951,2,0.022626553368516239,1
952,2,0.022973194851553913,1
953,2,0.022582249959039419,1
954,2,0.023001283923076474,1
955,2,0.022877502105459163,1
956,2,0.022871358249756907,1
957,2,0.022591357537029219,1
958,2,0.022802374739662856,1
959,2,0.022933692751195819,1
960,2,0.023715584078779627,1
961,2,0.023393636367147218,1
962,2,0.023578411742930343,1
963,2,0.02357945478003147,1
964,2,0.024113955877306022,1
965,2,0.024584891940011424,1
966,2,0.024997925510997689,1
967,2,0.02620018421650586,1
968,2,0.026273580213080166,1
969,2,0.027266399676054643,1
970,2,0.02806400111624056,1
971,2,0.029415556895651195,1
972,2,0.030065481208908514,1
973,2,0.031668005942242214,1
974,2,0.033190264649364705,1
975,2,0.034217377021169025,1
976,2,0.036681913092499345,1
977,2,0.037830807296037709,1
978,2,0.03907589275829549,1
979,2,0.041306455481937773,1
980,2,0.041976165217438216,1
981,2,0.04265460628453098,1
982,2,0.043706028318549722,1
983,2,0.043790814169810566,1
984,2,0.042906127999070738,1
985,2,0.042900006015375906,1
986,2,0.042507550164172035,1
987,2,0.041119326635029117,1
988,2,0.039989610801279517,1
989,2,0.038460758057017909,1
990,2,0.037414720125654034,1
991,2,0.036113953817786384,1
992,2,0.035421808781555084,1
993,2,0.034580734226959634,1
994,2,0.033570418332682914,1
995,2,0.032702800446187515,1
996,2,0.03147981931312456,1
997,2,0.031083061920974774,1
998,2,0.030773358511445827,1
999,2,0.030331707019259961,1
1000,2,0.030519897719712287,1
1001,2,0.033091685667267931,1
1002,2,0.03296374287339289,1
1003,2,0.032842796431969752,1
1004,2,0.032581839419167348,1
1005,2,0.032843313749180404,1
1006,2,0.032763257693015621,1
1007,2,0.032707533574344125,1
1008,2,0.031842367986108372,1
1009,2,0.032265746872722482,1
1010,2,0.03170612102871543,1
1011,2,0.031749485052878924,1
1012,2,0.031878907916977742,1
1013,2,0.031584794218620649,1
1014,2,0.03110194633606618,1
1015,2,0.030612157490168768,1
1016,2,0.03097831033281561,1
1017,2,0.030023508597889877,1
1018,2,0.029977912905510974,1
1019,2,0.029550871798536289,1
1020,2,0.028813343217656291,1
1021,2,0.028390576005296122,1
1022,2,0.02895827021332778,1
1023,2,0.028238171365082478,1
1024,2,0.02798265881396788,1
1025,2,0.027310326376734508,1
1026,2,0.027033736399209227,1
1027,2,0.026245736478411337,1
1028,2,0.025903216439431682,1
1029,2,0.025511607640417294,1
1030,2,0.025738714147551144,1
1031,2,0.023964686178947012,1
1032,2,0.023931586643456404,1
1033,2,0.023261691565068032,1
1034,2,0.022904989869803053,1
1035,2,0.022029087161322191,1
1036,2,0.021513194457193806,1
1037,2,0.021064333951301587,1
1038,2,0.020022844540533939,1
1039,2,0.020257071487721934,1
1040,2,0.01927398715924827,1
1041,2,0.018161747923326581,1
1042,2,0.017163891738851546,1
1043,2,0.016763878445593506,1
1044,2,0.016347959666757738,1
1045,2,0.016083623963143105,1
1046,2,0.015000793570121346,1
1047,2,0.014089102133931181,1
1048,2,0.013943884414225508,1
1049,2,0.013408225344052817,1
1050,2,0.012111205399788686,1
1051,2,0.012042278232225133,1
1052,2,0.011353583016835797,1
1053,2,0.010643176061612341,1
1054,2,0.010052463434750265,1
1055,2,0.0093547511066693866,1
1056,2,0.0082507519108805539,1
1057,2,0.0073971856393202874,1
1058,2,0.007066199535488764,1
1059,2,0.0063691319558414113,1
1060,2,0.0061070424296283789,1
1061,2,0.0063157120357404256,1
1062,2,0.0055989581053269418,1
1063,2,0.0043788892212942602,1
1064,2,0.0038915583890214386,1
1065,2,0.0031747318652072419,1
1066,2,0.0027357678078918451,1
1067,2,0.0023055904769779512,1
1068,2,0.001082000056049614,1
1069,2,0.00097524432101567108,1
1070,2,0.00028126921927489751,1
1071,2,-0.00062422734040486563,1
1072,2,-0.001508114287076387,1
1073,2,-0.0025775718482893687,1
1074,2,-0.0032597367610579511,1
1075,2,-0.0038151652352841642,1
1076,2,-0.0041700231202168227,1
1077,2,-0.0045424453738019911,1
1078,2,-0.005217900432989182,1
1079,2,-0.0061241649997897567,1
1080,2,-0.0069145607607257386,1
1081,2,-0.0080075050547834883,1
1082,2,-0.0083206592645450553,1
1083,2,-0.0091114325200040893,1
1084,2,-0.0099924137333590683,1
1085,2,-0.010216324560327816,1
1086,2,-0.011255642982742207,1
1087,2,-0.012235827064168179,1
1088,2,-0.01295001768148733,1
1089,2,-0.014436523433135033,1
1090,2,-0.014613840052371931,1
1091,2,-0.015643247588449732,1
1092,2,-0.016187493961357328,1
1093,2,-0.016270963851603471,1
1094,2,-0.017785468940002075,1
1095,2,-0.018806846778078003,1
1096,2,-0.018742547878775939,1
1097,2,-0.020116064674677157,1
1098,2,-0.021084165936853565,1
1099,2,-0.021982238558008078,1
1100,2,-0.02284109513341484,1
1101,2,-0.02366254352422504,1
1102,2,-0.024883360329864889,1
1103,2,-0.025508829668382676,1
1104,2,-0.026068999519810968,1
1105,2,-0.027261456096940556,1
1106,2,-0.027993881333437179,1
1107,2,-0.028994708985669061,1
1108,2,-0.029423216052149356,1
1109,2,-0.030342749914605782,1
1110,2,-0.031452867922592283,1
1111,2,-0.032498164592672928,1
1112,2,-0.033183461508820213,1
1113,2,-0.033985929265528965,1
1114,2,-0.03504588780153696,1
1115,2,-0.03514120031196348,1
1116,2,-0.036386796016379265,1
1117,2,-0.036979327816498389,1
1118,2,-0.037419858129161904,1
1119,2,-0.038315174782921284,1
1120,2,-0.039147570604708859,1
1121,2,-0.039933468676363083,1
1122,2,-0.040709149738650627,1
1123,2,-0.041466149288237872,1
1124,2,-0.04172409902307677,1
1125,2,-0.042757062387615945,1
1126,2,-0.042748583932330525,1
1127,2,-0.043587072591131197,1
1128,2,-0.043483614511296578,1
1129,2,-0.044601637436813203,1
1130,2,-0.044384851566275217,1
1131,2,-0.044847608723239597,1
1132,2,-0.04475801607700499,1
1133,2,-0.044681288144268222,1
1134,2,-0.044985888579009085,1
1135,2,-0.044962892862106064,1
1136,2,-0.045178552142685187,1
1137,2,-0.043737863577064842,1
1138,2,-0.043370526088702628,1
1139,2,-0.043763532131935255,1
1140,2,-0.043855265761556732,1
1141,2,-0.043161766388302041,1
1142,2,-0.043248899214087089,1
1143,2,-0.042650543535925914,1
1144,2,-0.041861512087897623,1
1145,2,-0.040995729760870542,1
1146,2,-0.040702911837065932,1
1147,2,-0.039508830584777527,1
1148,2,-0.039329577315930134,1
1149,2,-0.038571592682924837,1
1150,2,-0.037777619666344728,1
1151,2,-0.037580264141508703,1
1152,2,-0.036405948255647226,1
1153,2,-0.035190548058956279,1
1154,2,-0.034561504426310501,1
1155,2,-0.033468915867366583,1
1156,2,-0.032479868263232958,1
1157,2,-0.030441213246860929,1
1158,2,-0.030375005689144866,1
1159,2,-0.029362106783299591,1
1160,2,-0.027881176500919303,1
1161,2,-0.02721211064288491,1
1162,2,-0.026505911813815081,1
1163,2,-0.02506550282344007,1
1164,2,-0.023683578622675412,1
1165,2,-0.024152498985172594,1
1166,2,-0.023386739098753492,1
1167,2,-0.02249555442174099,1
1168,2,-0.022308863769271756,1
1169,2,-0.022370828609618653,1
1170,2,-0.020993896889372244,1
1171,2,-0.020371167652830469,1
1172,2,-0.019502660589781808,1
1173,2,-0.018914900971036305,1
1174,2,-0.018578069888355066,1
1175,2,-0.017639604579891052,1
1176,2,-0.016874790840055609,1
1177,2,-0.016117916283972432,1
1178,2,-0.015025988867630626,1
1179,2,-0.014004101925899912,1
1180,2,-0.01306556978959891,1
1181,2,-0.012401939688148938,1
1182,2,-0.011912157283575009,1
1183,2,-0.010861258723239058,1
1184,2,-0.0096002383060374511,1
1185,2,-0.0087525536725670816,1
1186,2,-0.0069118630439154024,1
1187,2,-0.0059741547240689859,1
1188,2,-0.0044725714735011591,1
1189,2,-0.003105317367519865,1
1190,2,-0.0029569405704507751,1
1191,2,-0.001525228362531433,1
1192,2,-0.00048120897316873571,1
1193,2,0.0011388547524484489,1
1194,2,0.0023967707643460629,1
1195,2,0.0032730732721210896,1
1196,2,0.004133114358616634,1
1197,2,0.0045462722243632663,1
1198,2,0.0050649678797947545,1
1199,2,0.0051529604001672386,1
1200,2,0.0045788949295614582,1
1201,2,0.0052283590244397707,1
1202,2,0.0051363116876217956,1
1203,2,0.0056869087936435832,1
1204,2,0.0056293537829212661,1
1205,2,0.0053981050884468586,1
1206,2,0.0059620706106027974,1
1207,2,0.0061859990735809887,1
1208,2,0.0060835488198685353,1
1209,2,0.006191010841418495,1
1210,2,0.0070474506123762394,1
1211,2,0.0065129119000568421,1
1212,2,0.0066693884352676354,1
1213,2,0.00705713574190094,1
1214,2,0.0061149736434341325,1
1215,2,0.0060547289440736184,1
1216,2,0.00642350040911041,1
1217,2,0.0064172594621176122,1
1218,2,0.0060399355597130907,1
1219,2,0.0052386994907748343,1
1220,2,0.004883508188909591,1
1221,2,0.0050069461992347008,1
1222,2,0.0049375374314370437,1
1223,2,0.0046643195440875919,1
1224,2,0.0043279912013669793,1
1225,2,0.0038885291028922754,1
1226,2,0.0028327867438201642,1
1227,2,0.0023783356379625149,1
1228,2,0.0022313198070233256,1
1229,2,0.0014609709955217107,1
1230,2,0.0011080496335363259,1
1231,2,2.2582392607244731e-05,1
1232,2,-0.00047779942273666972,1
1233,2,-0.00040760421772119594,1
1234,2,-0.0009150331567910066,1
1235,2,-0.001150669441143024,1
1236,2,-0.0023586457564333356,1
1237,2,-0.0013917480071332564,1
1238,2,-0.0019751130798464447,1
1239,2,-0.0020093059230062607,1
1240,2,-0.002335129593147643,1
1241,2,-0.0019205697995330162,1
1242,2,-0.0025672733798976972,1
1243,2,-0.0023623007697486501,1
1244,2,-0.0014531211979082943,1
1245,2,-0.0018598261818352552,1
1246,2,-0.0022298841085044013,1
1247,2,-0.0017470849219321774,1
1248,2,-0.0027560977398993118,1
1249,2,-0.0020602528611280771,1
1250,2,-0.0028084520349438685,1
1251,2,-0.0023108612917155527,1
1252,2,-0.0027473727771120406,1
1253,2,-0.0033720414514573308,1
1254,2,-0.0033343037927142049,1
1255,2,-0.0035026389159496536,1
1256,2,-0.0037546426348079157,1
1257,2,-0.0043046397344045258,1
1258,2,-0.0047558833255941452,1
1259,2,-0.004978214870423249,1
1260,2,-0.0050547937954361459,1
1261,2,-0.0054771833974572191,1
1262,2,-0.0049270588017088883,1
1263,2,-0.0052383155982608726,1
1264,2,-0.0047881660231145831,1
1265,2,-0.0042392267331501773,1
1266,2,-0.0044835441210732425,1
1267,2,-0.0041237105018002828,1
1268,2,-0.0048694128966659004,1
1269,2,-0.0034834875848151572,1
1270,2,-0.0045452084842429854,1
1271,2,-0.0040721135885808338,1
1272,2,-0.0041084480718374906,1
1273,2,-0.0036591301174652238,1
1274,2,-0.0037565781163219239,1
1275,2,-0.0048343536674224129,1
1276,2,-0.0038163310885703126,1
1277,2,-0.0049839738688341531,1
1278,2,-0.0052951287781879902,1
1279,2,-0.0062819176504474595,1
1280,2,-0.0060704226094699934,1
1281,2,-0.0069882700106852118,1
1282,2,-0.0079073206265208914,1
1283,2,-0.0088642928526707007,1
1284,2,-0.009744724110289666,1
1285,2,-0.010370443588589993,1
1286,2,-0.011364608766180138,1
1287,2,-0.012438667790567605,1
1288,2,-0.013491031282223002,1
1289,2,-0.014623574390649947,1
1290,2,-0.015848672190219945,1
1291,2,-0.015977477347041139,1
1292,2,-0.01741466397836338,1
1293,2,-0.017772107973606309,1
1294,2,-0.017986670000099913,1
1295,2,-0.01847528347047861,1
1296,2,-0.020506236479112341,1
1297,2,-0.020608784614810961,1
1298,2,-0.02172192152785524,1
1299,2,-0.021752003607518847,1
1300,2,-0.022650461830387134,1
1301,2,-0.022950318629047815,1
1302,2,-0.02304826715355187,1
1303,2,-0.023875215365494265,1
1304,2,-0.024396932616123981,1
1305,2,-0.02498492242179777,1
1306,2,-0.023881443212095076,1
1307,2,-0.02474090895690308,1
1308,2,-0.024842246270410456,1
1309,2,-0.024834851622662017,1
1310,2,-0.024099534748497839,1
1311,2,-0.024570957121271754,1
1312,2,-0.023683775134586856,1
1313,2,-0.024355740398744368,1
1314,2,-0.023375868029470281,1
1315,2,-0.023465622078300906,1
1316,2,-0.024572831613602155,1
1317,2,-0.022986136971910855,1
1318,2,-0.021836951056112167,1
1319,2,-0.021663039664471345,1
1320,2,-0.021002840072916199,1
1321,2,-0.020143536330266609,1
1322,2,-0.020014469642490793,1
1323,2,-0.019793009729769714,1
1324,2,-0.018509067982114706,1
1325,2,-0.018631964805922926,1
1326,2,-0.018200345958445895,1
1327,2,-0.017179678424682349,1
1328,2,-0.016787560665120708,1
1329,2,-0.015907515124266709,1
1330,2,-0.01528253253869768,1
1331,2,-0.014347856854907458,1
1332,2,-0.014565559616841655,1
1333,2,-0.012566347234188415,1
1334,2,-0.012229530805184675,1
1335,2,-0.012051302597322297,1
1336,2,-0.010879922388703327,1
1337,2,-0.0096908203345641621,1
1338,2,-0.0097633318406132544,1
1339,2,-0.0090961483202513169,1
1340,2,-0.0086875256775301776,1
1341,2,-0.0071322553087103642,1
1342,2,-0.006410755167321913,1
1343,2,-0.005388919890522541,1
1344,2,-0.0054322399653651621,1
1345,2,-0.0034930592146528083,1
1346,2,-0.0030019992511692243,1
1347,2,-0.0016461318607595033,1
1348,2,-0.00062105132076356487,1
1349,2,0.00059660851937501326,1
1350,2,0.0016090631286990904,1
1351,2,0.0030487194360560312,1
1352,2,0.0040394474725301442,1
1353,2,0.0046568676105407953,1
1354,2,0.00654263147318243,1
1355,2,0.0078763748168513194,1
1356,2,0.0088136868247073192,1
1357,2,0.010421064951195115,1
1358,2,0.011416839095002197,1
1359,2,0.012560304820760286,1
1360,2,0.013659290213499854,1
1361,2,0.014935492246672269,1
1362,2,0.015595472431360407,1
1363,2,0.01658749665670331,1
1364,2,0.017603152965865732,1
1365,2,0.019172919109933868,1
1366,2,0.018854311862507168,1
1367,2,0.020452751518831688,1
1368,2,0.02167221689804234,1
1369,2,0.021957766481091823,1
1370,2,0.023205435420752533,1
1371,2,0.023646396447340935,1
1372,2,0.024636215769352415,1
1373,2,0.024717622377951103,1
1374,2,0.025564365011569057,1
1375,2,0.025916330257056822,1
1376,2,0.026599086916614206,1
1377,2,0.026150187135528587,1
1378,2,0.02595963757041039,1
1379,2,0.025436297199169483,1
1380,2,0.025381688031022615,1
1381,2,0.025648907033759768,1
1382,2,0.025801020447543087,1
1383,2,0.025332143958361048,1
1384,2,0.025435386554125427,1
1385,2,0.025171356316351624,1
1386,2,0.024365909868732941,1
1387,2,0.025035582456828211,1
1388,2,0.024489560040531998,1
1389,2,0.024337472764520262,1
1390,2,0.024483864763899764,1
1391,2,0.024448106487991825,1
1392,2,0.024330570202732358,1
1393,2,0.0247959751315949,1
1394,2,0.024754721753413245,1
1395,2,0.024848779313124212,1
1396,2,0.024583262727073851,1
1397,2,0.024508814391440977,1
1398,2,0.024204921863305452,1
1399,2,0.023841905441164664,1
1400,2,0.02278864175897052,1
1401,2,0.022361515105972056,1
1402,2,0.021562347199765585,1
1403,2,0.021172115210695411,1
1404,2,0.019879623938094327,1
1405,2,0.019240597640861775,1
1406,2,0.019031509328859081,1
1407,2,0.018412105813978497,1
1408,2,0.017595573016735339,1
1409,2,0.016359619107907272,1
1410,2,0.016521355649229425,1
1411,2,0.015444204998846345,1
1412,2,0.014938657183122518,1
1413,2,0.014590951799412191,1
1414,2,0.01424070981517761,1
1415,2,0.013923674149451504,1
1416,2,0.014081622065285886,1
1417,2,0.01377032972416746,1
1418,2,0.0139670089145065,1
1419,2,0.013935863698873183,1
1420,2,0.014061859442075775,1
1421,2,0.01469273023499061,1
1422,2,0.015185759660404856,1
1423,2,0.016280493195286898,1
1424,2,0.017555507526285992,1
1425,2,0.019097490242057188,1
1426,2,0.020877014813089258,1
1427,2,0.023001014605366264,1
1428,2,0.025736442707567316,1
1429,2,0.028871150805561543,1
1430,2,0.031882941663163022,1
1431,2,0.035563752857817696,1
1432,2,0.038408133748673863,1
1433,2,0.041251084903084705,1
1434,2,0.043253325117306493,1
1435,2,0.045166234437044851,1
1436,2,0.046165920487867045,1
1437,2,0.046521902007633786,1
1438,2,0.045682070701484292,1
1439,2,0.044467143382805309,1
1440,2,0.042005344278531656,1
1441,2,0.039508535789731278,1
1442,2,0.036084219610895134,1
1443,2,0.032736843295247037,1
1444,2,0.028802302853268028,1
1445,2,0.024840718775990318,1
1446,2,0.02153626654353644,1
1447,2,0.018484354092903266,1
1448,2,0.015085084957136194,1
1449,2,0.012574649088044756,1
1450,2,0.010550375222832064,1
1451,2,0.0085785164559072768,1
1452,2,0.0070436636473031082,1
1453,2,0.0057188253477625257,1
1454,2,0.0048059133403139239,1
1455,2,0.0039651103782213743,1
1456,2,0.0035828446240841511,1
1457,2,0.0032541101139441702,1
1458,2,0.0032211142810161563,1
1459,2,0.0035125763745486927,1
1460,2,0.0033304020332753756,1
1461,2,0.0035743747701009964,1
1462,2,0.0039300131459672066,1
1463,2,0.0045229911479694324,1
1464,2,0.0046103444361823417,1
