predictor,component,loading
962,2,0.051126772065475681
963,2,0.051854897624382675
964,2,0.052656750724628366
965,2,0.053509360109854971
966,2,0.054237467686853232
967,2,0.055359427944710826
968,2,0.056542671713411846
969,2,0.057857298196917886
970,2,0.059098637212319616
971,2,0.06048028619215641
972,2,0.061992469847743259
973,2,0.063770052656892187
974,2,0.065491230079753229
975,2,0.067203114434786049
976,2,0.069031795615501934
977,2,0.070873033246413003
978,2,0.072427627896470601
979,2,0.074184273064850551
980,2,0.075566279977747439
981,2,0.076914100108802036
982,2,0.078129990401727564
983,2,0.078903559832579739
984,2,0.079593479082891383
985,2,0.079704333578735784
986,2,0.079810926460374854
987,2,0.079688252571862295
988,2,0.079320934041858665
989,2,0.078948290059211362
990,2,0.078634189028719728
991,2,0.078394736614052246
992,2,0.077837682756589283
993,2,0.077703085547213044
994,2,0.07753079327996594
995,2,0.077366114218451201
996,2,0.076989709387101424
997,2,0.076934124205322293
998,2,0.076947388193658567
999,2,0.076752085971483433
1000,2,0.076519453270727511
1001,2,0.079804445435128463
1002,2,0.079705166728753524
1003,2,0.079552231887062466
1004,2,0.079573342371981937
1005,2,0.079299182948018535
1006,2,0.079162654333376881
1007,2,0.07883272720660342
1008,2,0.078466722004852871
1009,2,0.078177263325051205
1010,2,0.077954511257002548
1011,2,0.077762438230620012
1012,2,0.077397170620389172
1013,2,0.077167896396421298
1014,2,0.076674229779956374
1015,2,0.076365646931071368
1016,2,0.075969764248101729
1017,2,0.075583434674255184
1018,2,0.075179279423775058
1019,2,0.074814876539533309
1020,2,0.074134942667678311
1021,2,0.073555266670133498
1022,2,0.072992258153102271
1023,2,0.072520491207443319
1024,2,0.072062674796519594
1025,2,0.071562477043721762
1026,2,0.070953234571079271
1027,2,0.070354473550667179
1028,2,0.069828047647527675
1029,2,0.069296234892674613
1030,2,0.068714413077171119
1031,2,0.067954945004875186
1032,2,0.067420105130706107
1033,2,0.066848528511396804
1034,2,0.066091057768563458
1035,2,0.065315506338365775
1036,2,0.064697102274353935
1037,2,0.064206396715300346
1038,2,0.063505393473617971
1039,2,0.063002900500101142
1040,2,0.062407139364593529
1041,2,0.061623042914238597
1042,2,0.060988383327682437
1043,2,0.060498616072222823
1044,2,0.05966825221430163
1045,2,0.05912313024663645
1046,2,0.058512073396941276
1047,2,0.058003497994026876
1048,2,0.057589989113082697
1049,2,0.05685404394330635
1050,2,0.0563949824921244
1051,2,0.056055921781051059
1052,2,0.055438690034549307
1053,2,0.054902881417468401
1054,2,0.05445607944937169
1055,2,0.054014831703410114
1056,2,0.053512889945556003
1057,2,0.053275205552475467
1058,2,0.052862605924210465
1059,2,0.052361967324067372
1060,2,0.051961653782281889
1061,2,0.051677795635098847
1062,2,0.051216350772902659
1063,2,0.050791527090839159
1064,2,0.050388544187399874
1065,2,0.049854139511663891
1066,2,0.049438550734415262
1067,2,0.049164350274233
1068,2,0.048664251343825855
1069,2,0.048302976857861807
1070,2,0.047963030149046855
1071,2,0.047713117928851842
1072,2,0.047182978963717863
1073,2,0.046811202853184061
1074,2,0.046346678558431394
1075,2,0.045955681670254614
1076,2,0.045589537788745416
1077,2,0.04514990717457646
1078,2,0.04471724082465018
1079,2,0.044355591066183267
1080,2,0.043904693699149358
1081,2,0.043448438452520062
1082,2,0.043165840041499433
1083,2,0.042821923100172056
1084,2,0.042505781482982466
1085,2,0.042011579363608782
1086,2,0.041546970427462547
1087,2,0.041014189838535796
1088,2,0.040747437571231143
1089,2,0.040239906660181721
1090,2,0.03972789684255229
1091,2,0.03929956082472582
1092,2,0.038923611021675103
1093,2,0.038508228292088373
1094,2,0.038279642363154266
1095,2,0.037812533803758999
1096,2,0.037624865079410388
1097,2,0.037183310205110925
1098,2,0.036666909591798309
1099,2,0.036388286322679819
1100,2,0.036039336432254827
1101,2,0.035814820835383655
1102,2,0.035431823087748518
1103,2,0.035077569419429584
1104,2,0.034991632821910312
1105,2,0.03464580992625646
1106,2,0.034662788720586056
1107,2,0.034189401646010462
1108,2,0.034176847255001697
1109,2,0.034111713315849813
1110,2,0.033976661404576725
1111,2,0.034003506639864088
1112,2,0.034027517736582906
1113,2,0.034135639125183193
1114,2,0.034207844049960204
1115,2,0.03427316965324359
1116,2,0.034392528961540637
1117,2,0.034791201136547462
1118,2,0.035039867876066388
1119,2,0.035659677074590647
1120,2,0.03631349330933744
1121,2,0.036904461608458776
1122,2,0.037694868970367383
1123,2,0.038636544607347639
1124,2,0.039529454974922794
1125,2,0.04049475436063197
1126,2,0.041910305163234705
1127,2,0.043452955245572661
1128,2,0.044843407696186721
1129,2,0.046382712855416806
1130,2,0.048050926761817096
1131,2,0.050034351009800762
1132,2,0.051683208149537946
1133,2,0.053648891063857278
1134,2,0.055637809455034652
1135,2,0.057590887891465631
1136,2,0.059923929370196166
1137,2,0.062035024628136606
1138,2,0.064199012410563833
1139,2,0.066528481951398488
1140,2,0.068784008688359183
1141,2,0.071117645858256348
1142,2,0.07364464339739546
1143,2,0.076249205132710177
1144,2,0.078760630852465582
1145,2,0.081647001657239524
1146,2,0.084487167206798858
1147,2,0.087769940120488721
1148,2,0.09100732245243201
1149,2,0.09449422403805087
1150,2,0.098155142366075199
1151,2,0.10193104929560659
1152,2,0.10590780316188897
1153,2,0.10992941719268184
1154,2,0.11408167329982745
1155,2,0.11812797400960832
1156,2,0.12241717816244574
1157,2,0.12667561103083963
1158,2,0.13064493827037024
1159,2,0.13484395572004476
1160,2,0.1386683177566285
1161,2,0.14239366912813115
1162,2,0.14606971434690202
1163,2,0.14961316063176683
1164,2,0.15302909777527704
1165,2,0.15604533698768425
1166,2,0.15911429257826892
1167,2,0.1620240309517105
1168,2,0.1649605104220434
1169,2,0.16761295017611041
1170,2,0.17055897375704265
1171,2,0.17335189640529555
1172,2,0.1760774393603331
1173,2,0.17863888068178554
1174,2,0.18122084471755212
1175,2,0.1838009528169498
1176,2,0.1864249356670504
1177,2,0.18880262027819594
1178,2,0.19117710369606439
1179,2,0.19368160917838501
1180,2,0.19625873509229666
1181,2,0.19862951506269308
1182,2,0.20097735293705232
1183,2,0.20342839766391146
1184,2,0.20582652722960015
1185,2,0.20816022929862707
1186,2,0.21048350803941257
1187,2,0.21294757626743127
1188,2,0.21512990148435612
1189,2,0.21750015055999444
1190,2,0.2194583028988932
1191,2,0.22164945036060776
1192,2,0.22370718450856791
1193,2,0.22560804301252105
1194,2,0.22720790794821982
1195,2,0.22877969428474584
1196,2,0.23013201870022687
1197,2,0.23119609912826372
1198,2,0.23239050871391842
1199,2,0.23322314124849139
1200,2,0.23402914717318141
1201,2,0.23461656479181964
1202,2,0.23534928199248931
1203,2,0.23597737294118096
1204,2,0.23643932952673105
1205,2,0.23680187394255015
1206,2,0.23720164743110722
1207,2,0.2375732596843658
1208,2,0.23813099370546692
1209,2,0.23838186194605637
1210,2,0.23880421320767981
1211,2,0.23894034323338692
1212,2,0.23923580129255514
1213,2,0.23956914883679023
1214,2,0.23954816599533574
1215,2,0.23979363531623527
1216,2,0.23990873459555045
1217,2,0.23995533908327502
1218,2,0.239830874636068
1219,2,0.23980607934464784
1220,2,0.23980129373494979
1221,2,0.23967530935266046
1222,2,0.23956106890493856
1223,2,0.23943001937363859
1224,2,0.23918230876179955
1225,2,0.23909143604317309
1226,2,0.23865485412017456
1227,2,0.23818568947795241
1228,2,0.23785525331935192
1229,2,0.23721780846312196
1230,2,0.23662367348700655
1231,2,0.23603330222415739
1232,2,0.23551486180459394
1233,2,0.23502118149911788
1234,2,0.23430481952199123
1235,2,0.23399627767769521
1236,2,0.23344589719729647
1237,2,0.23306494227399135
1238,2,0.23254986058222601
1239,2,0.23202368042725693
1240,2,0.23167114758123461
1241,2,0.23130227779907331
1242,2,0.23122897135313522
1243,2,0.23076977630093315
1244,2,0.230653718846794
1245,2,0.23032904259578352
1246,2,0.22991767150565326
1247,2,0.2298212105756072
1248,2,0.22954619878035845
1249,2,0.22921969747152438
1250,2,0.22889533802870674
1251,2,0.22866158483151283
1252,2,0.22819251224031437
1253,2,0.22801989519216775
1254,2,0.22762596708541852
1255,2,0.22727024130781462
1256,2,0.22696103570974305
1257,2,0.22659645624362321
1258,2,0.22635268828467764
1259,2,0.2261156735270983
1260,2,0.22579794026826999
1261,2,0.22545545082371779
1262,2,0.225475257748181
1263,2,0.2253099860461395
1264,2,0.22499130148839469
1265,2,0.22526702706956594
1266,2,0.22499520305958243
1267,2,0.22506135048245587
1268,2,0.22484003648877329
1269,2,0.22487530932140909
1270,2,0.22476564255613596
1271,2,0.22437583607155354
1272,2,0.22391265242947961
1273,2,0.22377927427467154
1274,2,0.22311808637384034
1275,2,0.22264116083097873
1276,2,0.22217814132546826
1277,2,0.2213365777298951
1278,2,0.22058972453568748
1279,2,0.21957855649159802
1280,2,0.21879926027359883
1281,2,0.21787084280597407
1282,2,0.21668883872085884
1283,2,0.21586079415433579
1284,2,0.21455011327991158
1285,2,0.21339040803212214
1286,2,0.21244991193764284
1287,2,0.21117043805181995
1288,2,0.21026156490923004
1289,2,0.20907625714769126
1290,2,0.20804617855777946
1291,2,0.20713531440482216
1292,2,0.20602203760408416
1293,2,0.20514961614290272
1294,2,0.20446269062705552
1295,2,0.20368386502165792
1296,2,0.20316831540012878
1297,2,0.2024615566763236
1298,2,0.20189470131783144
1299,2,0.20168068698611472
1300,2,0.20153720983354922
1301,2,0.20095070078738064
1302,2,0.20073273675793663
1303,2,0.20096140303646995
1304,2,0.200800895354701
1305,2,0.20094722445244409
1306,2,0.20127083045392596
1307,2,0.20164596987789479
1308,2,0.20198412610220098
1309,2,0.20245450156746672
1310,2,0.20282762254559353
1311,2,0.20387240619815766
1312,2,0.20478633076302613
1313,2,0.20532424448690717
1314,2,0.20642675304673119
1315,2,0.20751617964746089
1316,2,0.20845232812335768
1317,2,0.20978630200232803
1318,2,0.21115591457695004
1319,2,0.21243193384875528
1320,2,0.2140413977321087
1321,2,0.21589866032282193
1322,2,0.21743314728542529
1323,2,0.21913468858509616
1324,2,0.22103296028614439
1325,2,0.22309092146813042
1326,2,0.22501349796409048
1327,2,0.22747496464426231
1328,2,0.22970379389705933
1329,2,0.23215062429500755
1330,2,0.23471148843160014
1331,2,0.23708376801364486
1332,2,0.24014441964890917
1333,2,0.24289797033104032
1334,2,0.24575211314057668
1335,2,0.2487702313983304
1336,2,0.25165398738409289
1337,2,0.25504640306187787
1338,2,0.25820110879055697
1339,2,0.26172192385092308
1340,2,0.26505189201587304
1341,2,0.26873538098221605
1342,2,0.27197135839789821
1343,2,0.275524200731049
1344,2,0.27896536056796795
1345,2,0.28250017099861857
1346,2,0.28594527559134664
1347,2,0.28923728437026158
1348,2,0.29259726763590621
1349,2,0.29589281984152432
1350,2,0.299031283778872
1351,2,0.30217314290557901
1352,2,0.30507693436736771
1353,2,0.30788526786078008
1354,2,0.31082160883056803
1355,2,0.31342996846305127
1356,2,0.31597209980728608
1357,2,0.31851173649868803
1358,2,0.32093392497343115
1359,2,0.32318655873569296
1360,2,0.3256127632023389
1361,2,0.32759320393333813
1362,2,0.32956826893246344
1363,2,0.33150846367662695
1364,2,0.33324107853390822
1365,2,0.33493189797314665
1366,2,0.33627038128444336
1367,2,0.33778652523447422
1368,2,0.33889961092140558
1369,2,0.33977406271076138
1370,2,0.34066361644524801
1371,2,0.34133763797759448
1372,2,0.34167759771692924
1373,2,0.34196662304905789
1374,2,0.34209485553364777
1375,2,0.3419850849117918
1376,2,0.3418082187891669
1377,2,0.34119551334837595
1378,2,0.34070770980911652
1379,2,0.34007142089263592
1380,2,0.33922632819371623
1381,2,0.33833123788551162
1382,2,0.33752477948967113
1383,2,0.33649082774697514
1384,2,0.33555581117021521
1385,2,0.33474668562737331
1386,2,0.33365440492636006
1387,2,0.33280605064379171
1388,2,0.33204746640197841
1389,2,0.33115309723056358
1390,2,0.33047874667266008
1391,2,0.32987295864942101
1392,2,0.32931731742872611
1393,2,0.3288699886028903
1394,2,0.32842206576750999
1395,2,0.32815749231837399
1396,2,0.32797364451088562
1397,2,0.32786546509755654
1398,2,0.32792540654584956
1399,2,0.32815859513393103
1400,2,0.32829366209866445
1401,2,0.32879464523508967
1402,2,0.32925563222829246
1403,2,0.33002461631330404
1404,2,0.33094940158440139
1405,2,0.33198636610589433
1406,2,0.33318625226925164
1407,2,0.33456306567687066
1408,2,0.33610080741580545
1409,2,0.33773127947223219
1410,2,0.33961201747262609
1411,2,0.34158229834877935
1412,2,0.34365072756618942
1413,2,0.34584489870386304
1414,2,0.34810061572816764
1415,2,0.35042902473089615
1416,2,0.35281936113825796
1417,2,0.35513462429899328
1418,2,0.35754616252122812
1419,2,0.3599740476865797
1420,2,0.36235591073401929
1421,2,0.36485209937943097
1422,2,0.36728714715825733
1423,2,0.36973201511751219
1424,2,0.37223650320712215
1425,2,0.37470542225278081
1426,2,0.37726246777332445
1427,2,0.37992525155533374
1428,2,0.38257909795428596
1429,2,0.38525884629616886
1430,2,0.38772490713174573
1431,2,0.39029420357704253
1432,2,0.3924692455317863
1433,2,0.39453790209080686
1434,2,0.39614443606069294
1435,2,0.3976072136052996
1436,2,0.39863336383652226
1437,2,0.3992847101988114
1438,2,0.39961371266298429
1439,2,0.39962025868792472
1440,2,0.39925654643724645
1441,2,0.39868321845280569
1442,2,0.39780246039767148
1443,2,0.39685646905574745
1444,2,0.39574396192790462
1445,2,0.39464540788066199
1446,2,0.39357922422600278
1447,2,0.39259655400944066
1448,2,0.39164630477325607
1449,2,0.3908339317697912
1450,2,0.39019045883177411
1451,2,0.38963336973840784
1452,2,0.38929400376398765
1453,2,0.38893776164841681
1454,2,0.38875074557322742
1455,2,0.38865018660195311
1456,2,0.38868647441234072
1457,2,0.38876762929261205
1458,2,0.38891385389150024
1459,2,0.38910625696536388
1460,2,0.38933477242969455
1461,2,0.38955873015116721
1462,2,0.389826940340464
1463,2,0.39015670825767779
1464,2,0.3904333077247148
1465,2,0.39074131865478201
1466,2,0.39107263982938678
1467,2,0.39138210309166299
1468,2,0.3917419019818687
1469,2,0.39213849319498678
1470,2,0.39250734622342459
1471,2,0.39287840023582332
1472,2,0.39319964913928851
1473,2,0.39353376069683288
1474,2,0.39390597017871126
1475,2,0.39426061995664008
1476,2,0.39455716830927423
1477,2,0.3948538518085894
1478,2,0.39514473078407181
1479,2,0.3954170260716971
1480,2,0.39568538945642723
1481,2,0.39597129136177439
1482,2,0.39623482666922782
1483,2,0.39647249019028585
1484,2,0.39667596228612045
1485,2,0.39690445783395784
1486,2,0.39709613014957607
1487,2,0.39722745962013561
1488,2,0.39742209783623456
1489,2,0.39760192411226392
1490,2,0.39773315921238067
1491,2,0.39784892558682683
1492,2,0.39803530231477879
1493,2,0.39818444810735376
1494,2,0.39832384681801875
1495,2,0.39845913672294725
1496,2,0.39853861024720116
1497,2,0.39868099236116639
1498,2,0.39882062394846968
1499,2,0.3989186894255764
1500,2,0.3989752324907247
1501,2,0.3990589967139645
1502,2,0.39912200494828642
1503,2,0.39918355108140086
1504,2,0.39930007487167496
1505,2,0.39934338220264937
1506,2,0.39934406000143585
1507,2,0.39941175317635452
1508,2,0.39945884099727397
1509,2,0.39949360758149283
1510,2,0.3995563134382924
1511,2,0.39960041641500987
1512,2,0.39963351743964687
1513,2,0.39962406962915487
1514,2,0.3996378305492439
1515,2,0.39963161310994694
1516,2,0.39971996945428601
1517,2,0.39973156624954786
1518,2,0.39969405828756654
1519,2,0.39975469327182261
1520,2,0.39978615255635402
1521,2,0.39975789257433791
1522,2,0.39979238059014477
1523,2,0.39977576721890762
1524,2,0.39977630683424792
1525,2,0.39977365982696156
1526,2,0.39971727488180903
1527,2,0.39969671959443925
1528,2,0.39963631327330151
1529,2,0.39965036449335911
1530,2,0.39953836977172569
1531,2,0.39947273893324015
1532,2,0.3993622045354317
1533,2,0.3993160716969163
1534,2,0.39919218684572488
1535,2,0.39905226325591964
1536,2,0.3989947085107412
1537,2,0.39881588319895522
1538,2,0.39869988180458782
1539,2,0.39855018929813923
1540,2,0.39849066389365928
1541,2,0.39839934161187357
1542,2,0.398265367493218
1543,2,0.39814607977863731
1544,2,0.39801145048568171
1545,2,0.3979199645694611
1546,2,0.39789822984583439
1547,2,0.39773432197293462
1548,2,0.397744721902691
1549,2,0.39769011077234007
1550,2,0.39758428310632893
1551,2,0.39749548999695172
1552,2,0.39744737643058897
1553,2,0.3974575672670283
1554,2,0.39738758687752002
1555,2,0.39736742750351073
1556,2,0.39727144099182898
1557,2,0.3972802872604263
1558,2,0.3972617174940396
1559,2,0.39727509784679188
1560,2,0.3972550852977334
1561,2,0.39725127736972826
1562,2,0.39729054539912823
1563,2,0.39732293891576226
1564,2,0.39730444530577375
1565,2,0.39728958186299945
1566,2,0.39730147263808768
1567,2,0.39730326069251309
1568,2,0.39730304036827863
1569,2,0.39735450544709255
1570,2,0.39725730972375467
1571,2,0.39729373571532101
1572,2,0.39725077713729046
1573,2,0.39726676691498408
1574,2,0.3972382469646098
1575,2,0.39722485509850441
1576,2,0.39723503612383709
1577,2,0.39721232642374449
1578,2,0.39723626631535863
1579,2,0.39722024960169022
1580,2,0.39717629456992609
1581,2,0.39721606745604149
1582,2,0.39719168636745605
1583,2,0.39717937187150637
1584,2,0.3971090976057407
1585,2,0.39700484699066779
1586,2,0.39688325416327086
1587,2,0.39681749455929294
1588,2,0.39663549348482774
1589,2,0.39654126420242125
1590,2,0.39631669807069175
1591,2,0.39613793188180924
1592,2,0.39590057545859819
1593,2,0.39560962455535753
1594,2,0.39536863721362731
1595,2,0.39510122629739819
1596,2,0.39487833621469776
1597,2,0.39445129140268564
1598,2,0.39410023677323397
1599,2,0.39387034863515441
1600,2,0.39350299265861233
1601,2,0.39311839700175516
1602,2,0.39279406925091448
1603,2,0.39242738191739984
1604,2,0.3920310138227332
1605,2,0.3916255121846075
1606,2,0.39121380312723014
1607,2,0.39084826049970278
1608,2,0.39043458663286362
1609,2,0.39003043722594138
1610,2,0.38964513161896314
1611,2,0.38924251894966488
1612,2,0.38890158561299537
1613,2,0.38843960828701429
1614,2,0.38805367636711852
1615,2,0.38767250925551222
1616,2,0.38724687086797149
1617,2,0.38691438710480675
1618,2,0.38652323292601515
1619,2,0.38611509191994792
1620,2,0.3857521390669042
1621,2,0.38530919128405866
1622,2,0.38488339700598651
1623,2,0.38452917733855729
1624,2,0.38412245157370944
1625,2,0.38370150164905836
1626,2,0.38321247907252365
1627,2,0.3829417723983079
1628,2,0.3825862230291952
1629,2,0.38221899719320612
1630,2,0.38195889362950614
1631,2,0.38170210831959311
1632,2,0.38139809202206931
1633,2,0.38121641824652941
1634,2,0.38098422550020594
1635,2,0.38072237632430495
1636,2,0.38061341576991864
1637,2,0.38039195551480204
1638,2,0.38022234068679894
1639,2,0.38003812032396733
1640,2,0.37993767103955595
1641,2,0.37980134698598828
1642,2,0.37972787361190979
1643,2,0.37967499246500858
1644,2,0.37961577873829572
1645,2,0.37960911774120548
1646,2,0.37965990791336129
1647,2,0.3796913396690838
1648,2,0.37964220102495927
1649,2,0.37972510513316576
1650,2,0.37976536423828117
1651,2,0.37975499232083859
1652,2,0.37974848402842049
1653,2,0.37969235770510679
1654,2,0.37965296799922216
1655,2,0.37965845721087449
1656,2,0.37954749192538395
1657,2,0.37956737253850004
1658,2,0.37944011074755601
1659,2,0.37929333919571318
1660,2,0.37925051533499582
1661,2,0.37907014271346628
1662,2,0.37897624329307783
1663,2,0.37889169999177252
1664,2,0.378720079642753
1665,2,0.37851865447116795
1666,2,0.37823127958674707
1667,2,0.37803386344180567
1668,2,0.37777335072296064
1669,2,0.37749443597667903
1670,2,0.377131594087879
1671,2,0.37682504657927085
1672,2,0.376456622329218
1673,2,0.37602645792532552
1674,2,0.37556392564565344
1675,2,0.37531005651400218
1676,2,0.37500478856922692
1677,2,0.37471886821234368
1678,2,0.3746000186053387
1679,2,0.37436416917676341
1680,2,0.37421551330500974
1681,2,0.37417644520700316
1682,2,0.37412580702172765
1683,2,0.37397563994119404
1684,2,0.37387345371464797
1685,2,0.3737065961495149
1686,2,0.37332417770271686
1687,2,0.373011905591068
1688,2,0.37245263839214621
1689,2,0.3718610288302841
1690,2,0.37104320881825997
1691,2,0.37020487612914349
1692,2,0.36943458815558339
1693,2,0.36849563826688431
1694,2,0.36745663699538544
1695,2,0.36647859942447603
1696,2,0.36543887200671704
1697,2,0.36443706423364541
1698,2,0.36349452155963902
1699,2,0.36259710942181278
1700,2,0.36182805723547762
1701,2,0.36120815934562983
1702,2,0.36043765582243481
1703,2,0.35988667178638817
1704,2,0.35937926082197996
1705,2,0.35884381130918347
1706,2,0.35845595019657328
1707,2,0.35810092259437232
1708,2,0.35784345135853568
1709,2,0.35758651956582888
1710,2,0.35731234101407111
1711,2,0.35705931604515612
1712,2,0.35701343610710168
1713,2,0.35688250852077347
1714,2,0.35686929318274679
1715,2,0.35694554167544751
1716,2,0.35696937973182391
1717,2,0.35693243800402019
1718,2,0.35701720460531233
1719,2,0.3570632605220011
1720,2,0.35711630462475302
1721,2,0.35704424295151854
1722,2,0.356999215680536
1723,2,0.35690716145805695
1724,2,0.35669677094902186
1725,2,0.3564701212637702
1726,2,0.35614514969834909
1727,2,0.35592466289060232
1728,2,0.35564616307596847
1729,2,0.35535120895783617
1730,2,0.35515354829350004
1731,2,0.35507998124057877
1732,2,0.35508870195284203
1733,2,0.35517084758640316
1734,2,0.35541175616109683
1735,2,0.3555784829091021
1736,2,0.3558543261499828
1737,2,0.3561537493415517
1738,2,0.35650071226950786
1739,2,0.35675162825015322
1740,2,0.35724572658684323
1741,2,0.35752750090539243
1742,2,0.3577870242626604
1743,2,0.35819184127530546
1744,2,0.35850464056848008
1745,2,0.35882650660339016
1746,2,0.35909076514125088
1747,2,0.35948081853222069
1748,2,0.35979748201289835
1749,2,0.36012152843838846
1750,2,0.36046622812237611
1751,2,0.36089437610665503
1752,2,0.36122228265502715
1753,2,0.36154313146221162
1754,2,0.36178200305835734
1755,2,0.36200841416874785
1756,2,0.36225718856490763
1757,2,0.36251105245055271
1758,2,0.36282235317948186
1759,2,0.3630399768057837
1760,2,0.36317119917284291
1761,2,0.36340143470682101
1762,2,0.36364662866161568
1763,2,0.36380115442109767
1764,2,0.36402828724091635
1765,2,0.36433209922977461
1766,2,0.36457091417961629
1767,2,0.36480432783168065
1768,2,0.36506725305789633
1769,2,0.36524057775229685
1770,2,0.36557005956388927
1771,2,0.36576472733181037
1772,2,0.36598699823622111
1773,2,0.36621019266608196
1774,2,0.36636019471483183
1775,2,0.36652722189839598
1776,2,0.36665276157084903
1777,2,0.36678156945298623
1778,2,0.36694207855224498
1779,2,0.36716582748712079
1780,2,0.36727104539985972
1781,2,0.36739791862350218
1782,2,0.3675155536642043
1783,2,0.36760049710227299
1784,2,0.36767489891696875
1785,2,0.36776048184717419
1786,2,0.36781335860298897
1787,2,0.36782521799325207
1788,2,0.36778417751549697
1789,2,0.36776332697501352
1790,2,0.36777147286941303
1791,2,0.36761654073657024
1792,2,0.36752861869824216
1793,2,0.36741128719964644
1794,2,0.3673881571870557
1795,2,0.36721233705439915
1796,2,0.3670627450521004
1797,2,0.36691047604734661
1798,2,0.36672045318358582
1799,2,0.36652246360849533
1800,2,0.36641609580922224
1801,2,0.36898857328639539
1802,2,0.36880794751227508
1803,2,0.36860975778703098
1804,2,0.36846597759992505
1805,2,0.36825464038498912
1806,2,0.36807505242211458
1807,2,0.36784133593584573
1808,2,0.36770794533110801
1809,2,0.3675502195564852
1810,2,0.36740225360735279
1811,2,0.36727308122695695
1812,2,0.36730458455579373
1813,2,0.36723068276941384
1814,2,0.36718790201065443
1815,2,0.36726565637232356
1816,2,0.36729227548963661
1817,2,0.36733299546964765
1818,2,0.36749906501820301
1819,2,0.36755141440175859
1820,2,0.36762370753944551
1821,2,0.36775560451802175
1822,2,0.36777820887589163
1823,2,0.36781946127346155
1824,2,0.36778311131480601
1825,2,0.36765621513818408
1826,2,0.36761425423838379
1827,2,0.36741395431594998
1828,2,0.36722130546126791
1829,2,0.36687326553955812
1830,2,0.36660498049616536
1831,2,0.36635257846659075
1832,2,0.36592144553883316
1833,2,0.36554059315655629
1834,2,0.36526781130793318
1835,2,0.36486658258533028
1836,2,0.36451547919726729
1837,2,0.36422156446242837
1838,2,0.36387270836644497
1839,2,0.36359020194063379
1840,2,0.36337399716559354
1841,2,0.36314642205022185
1842,2,0.36292859337849626
1843,2,0.36269761666725148
1844,2,0.36261698696463773
1845,2,0.36232608374427444
1846,2,0.36217251299651543
1847,2,0.36199500647458394
1848,2,0.36187613466174251
1849,2,0.36167471108948818
1850,2,0.3614032965931997
1851,2,0.36126174991156523
1852,2,0.36098100356881951
1853,2,0.36077211177066826
1854,2,0.360664832726101
1855,2,0.36052800970601329
1856,2,0.36031573582730142
1857,2,0.36021919752082299
1858,2,0.36001769917170134
1859,2,0.35981176225584299
1860,2,0.35972154778341775
1861,2,0.35947755134354742
1862,2,0.35926239432991613
1863,2,0.35904816359722114
1864,2,0.35870029429052203
1865,2,0.35839042521336839
1866,2,0.35796358775196385
1867,2,0.35762071148709951
1868,2,0.35699105137102849
1869,2,0.35643321076979795
1870,2,0.35561818727296185
1871,2,0.3547307394089686
1872,2,0.35377408334600274
1873,2,0.35269824425047269
1874,2,0.35142055301807518
1875,2,0.35016042673617737
1876,2,0.34875775882880072
1877,2,0.34736862785072636
1878,2,0.34580588450903837
1879,2,0.3441276773149945
1880,2,0.34240340002335318
1881,2,0.34058623966869489
1882,2,0.33875896966557562
1883,2,0.33685313535765682
1884,2,0.33485543521578037
1885,2,0.33293701875429188
1886,2,0.33092684743106815
1887,2,0.32886187799898642
1888,2,0.3269583882524239
1889,2,0.32486304830110657
1890,2,0.3229917090436551
1891,2,0.32112201015140152
1892,2,0.31940678991298554
1893,2,0.31784297609095291
1894,2,0.316465395299733
1895,2,0.31514392502075911
1896,2,0.31412213110090559
1897,2,0.31328393424841383
1898,2,0.31258999202192655
1899,2,0.3121252986481014
1900,2,0.31191336330519409
1901,2,0.31180439689917494
1902,2,0.31187691367494635
1903,2,0.31217713497050709
1904,2,0.31249875246137304
1905,2,0.31308212719771022
1906,2,0.31357866107197674
1907,2,0.31431038139119072
1908,2,0.31498982278814169
1909,2,0.3156544073680545
1910,2,0.31637278706522692
1911,2,0.31707004257978916
1912,2,0.31786340511812633
1913,2,0.31852932170452386
1914,2,0.31917734745601051
1915,2,0.31976999329393613
1916,2,0.3204505621156174
1917,2,0.32107698100684279
1918,2,0.3216131696272882
1919,2,0.32219171647017159
1920,2,0.32269289462045592
1921,2,0.3232515604044251
1922,2,0.32373949349385456
1923,2,0.32427213091350798
1924,2,0.32471247420549221
1925,2,0.3251158001929309
1926,2,0.32553855219429056
1927,2,0.32593670028868765
1928,2,0.32630680331529732
1929,2,0.32661068176810892
1930,2,0.32700956295028943
1931,2,0.32732223947929645
1932,2,0.3275920872638719
1933,2,0.32781135012787171
1934,2,0.32814357022684565
1935,2,0.32829548382473323
1936,2,0.32851768317714164
1937,2,0.3287095901202432
1938,2,0.32886614786698709
1939,2,0.32894847042775571
1940,2,0.3290193426203129
1941,2,0.32912484773726564
1942,2,0.32916212254933386
1943,2,0.32924995106932203
1944,2,0.32928727692533355
1945,2,0.329314520542765
1946,2,0.3293479108768268
1947,2,0.32940452978311724
1948,2,0.32940885835176109
1949,2,0.32946205917559079
1950,2,0.32948285361950314
1951,2,0.32949280300477607
1952,2,0.32948701265496888
1953,2,0.32954294420760388
1954,2,0.32953649688002085
1955,2,0.32956804561758335
1956,2,0.32954977041320571
1957,2,0.32951772190863926
1958,2,0.32947688151726651
1959,2,0.32951616362240743
1960,2,0.32939465515785199
1961,2,0.32940304465813786
1962,2,0.32933247392907117
1963,2,0.32928888381447419
1964,2,0.3292062657003581
