predictor,component,p,component_sign
8064.84773501516,1,0.017073923629469346,-1
8060.99080157832,1,0.026148622250032023,-1
8057.13386814147,1,0.026190174927112026,-1
8053.27693470462,1,0.014222097419651089,-1
8049.42000126777,1,-0.0020604034906328652,-1
8045.56306783093,1,-0.0046866602210914564,-1
8041.70613439408,1,0.0022696456912700579,-1
8037.84920095723,1,0.0071997039382624113,-1
8033.99226752039,1,-0.016073793551980447,-1
8030.13533408354,1,-0.032495805934323073,-1
8026.27840064669,1,4.628560900166562e-05,-1
8022.42146720984,1,0.025833497973221715,-1
8018.564533773,1,0.016101585255887577,-1
8014.70760033615,1,0.0072366865662096052,-1
8010.8506668993,1,-0.0050400047291750518,-1
8006.99373346245,1,-0.014631983922327172,-1
8003.13680002561,1,-0.016120429718601309,-1
7999.27986658876,1,-0.022991398427062947,-1
7995.42293315191,1,-0.012033898222608187,-1
7991.56599971507,1,-0.016846222057757515,-1
7987.70906627822,1,-0.020779881300381661,-1
7983.85213284137,1,-0.014450178497928306,-1
7979.99519940452,1,0.020738339399100966,-1
7976.13826596768,1,0.026556184155767156,-1
7972.28133253083,1,-0.015401516275364291,-1
7968.42439909398,1,-0.033091420580061759,-1
7964.56746565713,1,-0.016422351129842395,-1
7960.71053222029,1,-0.017421033298380025,-1
7956.85359878344,1,-0.0031302957888324594,-1
7952.99666534659,1,0.01097121806993223,-1
7949.13973190975,1,0.017718717069478394,-1
7945.2827984729,1,0.010014524623107599,-1
7941.42586503605,1,-0.012263793158259787,-1
7937.5689315992,1,-0.021767628332720133,-1
7933.71199816236,1,-0.018935979972346542,-1
7929.85506472551,1,-0.018521087645531443,-1
7925.99813128866,1,-0.019640014243045591,-1
7922.14119785181,1,-0.0070587951149918794,-1
7918.28426441497,1,-0.010866319704040983,-1
7914.42733097812,1,-0.009112876540733993,-1
7910.57039754127,1,-0.015223695708261181,-1
7906.71346410443,1,-0.028728674408513261,-1
7902.85653066758,1,-0.018878123061884928,-1
7898.99959723073,1,-0.0056431134607105634,-1
7895.14266379388,1,-0.015703752803376325,-1
7891.28573035704,1,-0.02725185935587867,-1
7887.42879692019,1,-0.024663231293714984,-1
7883.57186348334,1,-0.022827955978316609,-1
7879.71493004649,1,-0.027303589096024469,-1
7875.85799660965,1,-0.0082447737074421296,-1
7872.0010631728,1,-0.018508378467177431,-1
7868.14412973595,1,-0.017042940389653261,-1
7864.28719629911,1,-0.008586573241306782,-1
7860.43026286226,1,-0.0049799631191570241,-1
7856.57332942541,1,-0.012309058528738943,-1
7852.71639598856,1,-0.0046928992015435982,-1
7848.85946255172,1,0.012981093415377523,-1
7845.00252911487,1,0.0016817894781330947,-1
7841.14559567802,1,-0.0356533350328892,-1
7837.28866224117,1,-0.035933275019646334,-1
7833.43172880433,1,-0.029996518444055893,-1
7829.57479536748,1,-0.019866773559117593,-1
7825.71786193063,1,-0.0026693289008858389,-1
7821.86092849379,1,0.00093816166772420131,-1
7818.00399505694,1,-0.0022972516314168911,-1
7814.14706162009,1,-0.0039905535205534606,-1
7810.29012818324,1,-0.015901934675784223,-1
7806.4331947464,1,-0.029627721944750503,-1
7802.57626130955,1,-0.0082381344763772998,-1
7798.7193278727,1,0.00071537461942780642,-1
7794.86239443585,1,-0.010680219293742828,-1
7791.00546099901,1,-0.016269188593857772,-1
7787.14852756216,1,-0.028597313126835874,-1
7783.29159412531,1,-0.042575018919480942,-1
7779.43466068847,1,-0.033872780347669287,-1
7775.57772725162,1,-0.012550628325924771,-1
7771.72079381477,1,-0.017693144551554275,-1
7767.86386037792,1,-0.01895558004944586,-1
7764.00692694107,1,-0.011834458135766246,-1
7760.14999350423,1,-0.0230830316619835,-1
7756.29306006738,1,-0.027068343258485023,-1
7752.43612663053,1,-0.019333421421468783,-1
7748.57919319369,1,-0.0082994778236072202,-1
7744.72225975684,1,-0.015273742929061645,-1
7740.86532631999,1,-0.03247196753978325,-1
7737.00839288315,1,-0.023072816992648702,-1
7733.1514594463,1,-0.0099090026394858654,-1
7729.29452600945,1,0.0017866300587205234,-1
7725.4375925726,1,-0.008133209203588886,-1
7721.58065913575,1,-0.0095570749776218676,-1
7717.72372569891,1,-0.0098345394071953883,-1
7713.86679226206,1,-0.0031416874813773817,-1
7710.00985882521,1,-0.00061070131822602686,-1
7706.15292538837,1,-0.016022410104484869,-1
7702.29599195152,1,-0.02872877179526764,-1
7698.43905851467,1,-0.012388133357212861,-1
7694.58212507782,1,-0.007943481937921739,-1
7690.72519164098,1,-0.029925588620355617,-1
7686.86825820413,1,-0.037205126183662132,-1
7683.01132476728,1,-0.030925578383961552,-1
7679.15439133043,1,-0.019919919678740499,-1
7675.29745789359,1,-0.0082245875383801462,-1
7671.44052445674,1,-0.024365357036001931,-1
7667.58359101989,1,-0.018741458064941024,-1
7663.72665758305,1,-0.0031481252610988204,-1
7659.8697241462,1,-0.0029148181260901904,-1
7656.01279070935,1,-0.0042682843410689056,-1
7652.1558572725,1,0.0051002772189742704,-1
