response,predictor,coefficient
Reducing Sugars,6414.08022404453,-49.836286548427921
Reducing Sugars,6410.22329060768,-25.165600722408229
Reducing Sugars,6406.36635717083,-26.122291885559502
Reducing Sugars,6402.50942373398,-46.387734230919214
Reducing Sugars,6398.65249029714,-45.045107046473227
Reducing Sugars,6394.79555686029,-30.450260918343364
Reducing Sugars,6390.93862342344,-27.574093542127084
Reducing Sugars,6387.08168998659,6.2097760233689439
Reducing Sugars,6383.22475654975,-19.951143981355877
Reducing Sugars,6379.3678231129,-83.677062601613869
Reducing Sugars,6375.51088967605,-69.210078599699131
Reducing Sugars,6371.6539562392,-31.935059020137238
Reducing Sugars,6367.79702280236,-39.333684389086258
Reducing Sugars,6363.94008936551,-50.511703870908669
Reducing Sugars,6360.08315592866,7.2463660930791463
Reducing Sugars,6356.22622249182,11.963842069678687
Reducing Sugars,6352.36928905497,-20.651453358830157
Reducing Sugars,6348.51235561812,-30.969376097068164
Reducing Sugars,6344.65542218127,-38.814944056483291
Reducing Sugars,6340.79848874443,-33.284762494422729
Reducing Sugars,6336.94155530758,17.565325431618046
Reducing Sugars,6333.08462187073,-9.3176932477893057
Reducing Sugars,6329.22768843388,-47.356485050879073
Reducing Sugars,6325.37075499704,-48.605412226138789
Reducing Sugars,6321.51382156019,-46.385167345759058
Reducing Sugars,6317.65688812334,3.7193392580764431
Reducing Sugars,6313.7999546865,21.138964918267252
Reducing Sugars,6309.94302124965,9.7971226024978311
Reducing Sugars,6306.0860878128,18.844513685470684
Reducing Sugars,6302.22915437595,-21.339546272104478
Reducing Sugars,6298.37222093911,-28.60898258202208
Reducing Sugars,6294.51528750226,6.4552110036132966
Reducing Sugars,6290.65835406541,37.496620171996106
Reducing Sugars,6286.80142062856,39.434954728502326
Reducing Sugars,6282.94448719172,-19.079059329161147
Reducing Sugars,6279.08755375487,-32.921193428686522
Reducing Sugars,6275.23062031802,0.21674613502955595
Reducing Sugars,6271.37368688118,0.34345797804407324
Reducing Sugars,6267.51675344433,-21.549470231925188
Reducing Sugars,6263.65982000748,-41.977460314645803
Reducing Sugars,6259.80288657063,-26.295861445112134
Reducing Sugars,6255.94595313379,-21.22520853802996
Reducing Sugars,6252.08901969694,-25.875448963609003
Reducing Sugars,6248.23208626009,-6.2265799068683956
Reducing Sugars,6244.37515282324,-28.61536766985537
Reducing Sugars,6240.5182193864,-59.057543098411678
Reducing Sugars,6236.66128594955,-49.924917929233352
Reducing Sugars,6232.8043525127,-40.960841274062162
Reducing Sugars,6228.94741907586,-14.212954559113053
Reducing Sugars,6225.09048563901,-24.518415727431925
Reducing Sugars,6221.23355220216,-74.316440573143254
Reducing Sugars,6217.37661876531,-40.003667745882218
Reducing Sugars,6213.51968532847,-5.3129221047134303
Reducing Sugars,6209.66275189162,-69.338826457294999
Reducing Sugars,6205.80581845477,-68.75529533610063
Reducing Sugars,6201.94888501792,-55.327201733562895
Reducing Sugars,6198.09195158108,-37.413703627850474
Reducing Sugars,6194.23501814423,-83.685315552699308
Reducing Sugars,6190.37808470738,-87.848922489553544
Reducing Sugars,6186.52115127054,-44.118171617560812
Reducing Sugars,6182.66421783369,2.6218981522365818
Reducing Sugars,6178.80728439684,-7.8274971457099989
Reducing Sugars,6174.95035095999,-22.943418006433529
Reducing Sugars,6171.09341752315,-31.446608936496361
Reducing Sugars,6167.2364840863,-45.268267329749129
Reducing Sugars,6163.37955064945,-22.99494305530704
Reducing Sugars,6159.5226172126,16.451060177641772
Reducing Sugars,6155.66568377576,-2.6964817688880913
Reducing Sugars,6151.80875033891,-16.516304104356578
Reducing Sugars,6147.95181690206,9.8637997208392623
Reducing Sugars,6144.09488346522,-7.8409967460009353
Reducing Sugars,6140.23795002837,-59.067056080937952
Reducing Sugars,6136.38101659152,-0.6377932631533656
Reducing Sugars,6132.52408315467,8.8381901423440539
Reducing Sugars,6128.66714971783,-14.247056270567549
Reducing Sugars,6124.81021628098,-10.170153546915614
Reducing Sugars,6120.95328284413,9.7637847932686022
Reducing Sugars,6117.09634940728,24.947645440020089
Reducing Sugars,6113.23941597044,34.802133144278351
Reducing Sugars,6109.38248253359,-0.0058985834546293808
Reducing Sugars,6105.52554909674,4.7950067145818567
Reducing Sugars,6101.6686156599,37.787989201497062
Reducing Sugars,6097.81168222305,25.854480290729185
Reducing Sugars,6093.9547487862,33.356837135306101
Reducing Sugars,6090.09781534935,70.17172766125708
Reducing Sugars,6086.24088191251,90.496797323991231
Reducing Sugars,6082.38394847566,121.90058579788641
Reducing Sugars,6078.52701503881,103.52519506214898
Reducing Sugars,6074.67008160196,118.2193385639423
Reducing Sugars,6070.81314816512,112.93072172307028
Reducing Sugars,6066.95621472827,103.72206590691709
Reducing Sugars,6063.09928129142,73.084595100632086
Reducing Sugars,6059.24234785458,87.522565406167786
Reducing Sugars,6055.38541441773,101.97952862115211
Reducing Sugars,6051.52848098088,95.155340699299956
Reducing Sugars,6047.67154754403,30.032900198986134
Reducing Sugars,6043.81461410719,38.698595466312803
Reducing Sugars,6039.95768067034,39.275360698432358
Reducing Sugars,6036.10074723349,80.100868086095318
Reducing Sugars,6032.24381379664,79.253919951913417
Reducing Sugars,6028.3868803598,64.548022195853136
Reducing Sugars,6024.52994692295,15.152531921234756
Reducing Sugars,6020.6730134861,52.331621927484733
Reducing Sugars,6016.81608004926,43.181229646293943
Reducing Sugars,6012.95914661241,35.125721108458521
Reducing Sugars,6009.10221317556,18.696463898755525
Reducing Sugars,6005.24527973871,7.5422451286955203
Reducing Sugars,6001.38834630187,-63.339378924992168
Reducing Sugars,5997.53141286502,-37.198135093983353
Reducing Sugars,5993.67447942817,-14.245672521496838
Reducing Sugars,5989.81754599132,-33.391273881520064
Reducing Sugars,5985.96061255448,-3.510829037257174
Reducing Sugars,5982.10367911763,44.427591153376518
Reducing Sugars,5978.24674568078,-11.883753969873469
Reducing Sugars,5974.38981224394,-72.522687454667008
Reducing Sugars,5970.53287880709,-60.224013487852503
Reducing Sugars,5966.67594537024,-29.912827003005141
Reducing Sugars,5962.81901193339,-46.354987410572711
Reducing Sugars,5958.96207849655,-71.544713100739301
Reducing Sugars,5955.1051450597,-101.14725462654503
Reducing Sugars,5951.24821162285,-122.35302228380964
Reducing Sugars,5947.391278186,-104.43933765455051
Reducing Sugars,5943.53434474916,-88.974936155941307
Reducing Sugars,5939.67741131231,-84.010339480633817
Reducing Sugars,5935.82047787546,-110.3124355752736
Reducing Sugars,5931.96354443862,-150.86410348227852
Reducing Sugars,5928.10661100177,-172.41936937016649
Reducing Sugars,5924.24967756492,-163.3894266240992
Reducing Sugars,5920.39274412807,-126.91453205202036
Reducing Sugars,5916.53581069123,-161.21607079758994
Reducing Sugars,5912.67887725438,-134.97453829325968
Reducing Sugars,5908.82194381753,-89.162450269775334
Reducing Sugars,5904.96501038068,-71.745421169001602
Reducing Sugars,5901.10807694384,-69.447716517879741
Reducing Sugars,5897.25114350699,-51.08451644972493
Reducing Sugars,5893.39421007014,-32.464352383079387
Reducing Sugars,5889.5372766333,-33.02423491579971
Reducing Sugars,5885.68034319645,-42.366657577915404
Reducing Sugars,5881.8234097596,-32.095465957354143
Reducing Sugars,5877.96647632275,-18.120194987756044
Reducing Sugars,5874.10954288591,19.025091309699363
Reducing Sugars,5870.25260944906,2.6335328324385499
Reducing Sugars,5866.39567601221,36.949523739446548
Reducing Sugars,5862.53874257536,53.899787435004647
Reducing Sugars,5858.68180913852,70.972179271471063
Reducing Sugars,5854.82487570167,92.778737540030477
Reducing Sugars,5850.96794226482,102.14524923260205
Reducing Sugars,5847.11100882798,133.29408323143755
Reducing Sugars,5843.25407539113,172.70262041887969
Reducing Sugars,5839.39714195428,159.03368051402433
Reducing Sugars,5835.54020851743,209.58446405847033
Reducing Sugars,5831.68327508059,245.38642508363168
Reducing Sugars,5827.82634164374,230.76042147311551
Reducing Sugars,5823.96940820689,199.51814584164532
Reducing Sugars,5820.11247477004,200.94936972776836
Reducing Sugars,5816.2555413332,180.03270360984857
Reducing Sugars,5812.39860789635,203.75242607929181
Reducing Sugars,5808.5416744595,136.26954755167313
Reducing Sugars,5804.68474102266,44.028243427830404
Reducing Sugars,5800.82780758581,-28.803021845968775
Reducing Sugars,5796.97087414896,-40.395237392500654
Reducing Sugars,5793.11394071211,-35.245693860643975
Reducing Sugars,5789.25700727527,-68.462498975620548
Reducing Sugars,5785.40007383842,-91.674278754722977
Reducing Sugars,5781.54314040157,-57.176392202475519
Reducing Sugars,5777.68620696472,-65.24394026735574
Reducing Sugars,5773.82927352788,-70.867615539839178
Reducing Sugars,5769.97234009103,-106.42891749295929
Reducing Sugars,5766.11540665418,-114.95710589135342
Reducing Sugars,5762.25847321733,-104.0244580085031
Reducing Sugars,5758.40153978049,-62.363423564661083
Reducing Sugars,5754.54460634364,-87.407908187101071
Reducing Sugars,5750.68767290679,-137.70408470555324
Reducing Sugars,5746.83073946995,-173.24103952763761
Reducing Sugars,5742.9738060331,-153.87955303589766
Reducing Sugars,5739.11687259625,-141.69768109804471
Reducing Sugars,5735.2599391594,-130.96814557164063
Reducing Sugars,5731.40300572256,-175.30352428700439
Reducing Sugars,5727.54607228571,-184.87649418556248
Reducing Sugars,5723.68913884886,-208.45307466809848
Reducing Sugars,5719.83220541201,-190.44612799850373
Reducing Sugars,5715.97527197517,-169.65054597741556
Reducing Sugars,5712.11833853832,-122.52803805237338
Reducing Sugars,5708.26140510147,-139.17122716389576
Reducing Sugars,5704.40447166463,-122.27831904800092
Reducing Sugars,5700.54753822778,-102.58302138517757
Reducing Sugars,5696.69060479093,-42.069248023786812
Reducing Sugars,5692.83367135408,-59.992256210421338
Reducing Sugars,5688.97673791724,-38.032144590902405
Reducing Sugars,5685.11980448039,3.4782839560566763
Reducing Sugars,5681.26287104354,55.975923901418312
Reducing Sugars,5677.40593760669,16.287096839658641
Reducing Sugars,5673.54900416985,24.748798552949459
Reducing Sugars,5669.692070733,50.536426686999121
Reducing Sugars,5665.83513729615,110.77428529728273
Reducing Sugars,5661.97820385931,106.74962112442597
Reducing Sugars,5658.12127042246,70.897429331691157
Reducing Sugars,5654.26433698561,73.239601057457165
Reducing Sugars,5650.40740354876,81.868712615553804
Reducing Sugars,5646.55047011192,41.664337822638387
Reducing Sugars,5642.69353667507,40.625060086240204
Reducing Sugars,5638.83660323822,3.2023492358943058
Reducing Sugars,5634.97966980137,42.783375733413038
Reducing Sugars,5631.12273636453,93.11206304804432
Reducing Sugars,5627.26580292768,82.252858823838423
Reducing Sugars,5623.40886949083,87.973901519668118
Reducing Sugars,5619.55193605399,97.021010706306754
Reducing Sugars,5615.69500261714,55.574920584456457
Reducing Sugars,5611.83806918029,60.309152733204193
Reducing Sugars,5607.98113574344,56.479651319609175
Reducing Sugars,5604.1242023066,144.4881332602655
Reducing Sugars,5600.26726886975,107.35803182422619
Reducing Sugars,5596.4103354329,111.40527342660529
Reducing Sugars,5592.55340199605,60.180292209881962
Reducing Sugars,5588.69646855921,65.76604482900747
Reducing Sugars,5584.83953512236,62.055733266765891
Reducing Sugars,5580.98260168551,41.072747609243841
Reducing Sugars,5577.12566824867,-19.676277446976407
Reducing Sugars,5573.26873481182,-34.537954092013074
Reducing Sugars,5569.41180137497,8.3435332609129595
Reducing Sugars,5565.55486793812,52.572546576823456
Reducing Sugars,5561.69793450128,13.262052067843291
Reducing Sugars,5557.84100106443,-9.5233840659462707
Reducing Sugars,5553.98406762758,60.349797672117106
Reducing Sugars,5550.12713419073,74.346541746194816
Reducing Sugars,5546.27020075389,-34.965341813745873
Reducing Sugars,5542.41326731704,-45.94885078704646
Reducing Sugars,5538.55633388019,61.337054244295054
Reducing Sugars,5534.69940044334,125.80358196525565
Reducing Sugars,5530.8424670065,-15.021255949086838
Reducing Sugars,5526.98553356965,-18.851865909200924
Reducing Sugars,5523.1286001328,52.984853631920252
Reducing Sugars,5519.27166669596,161.82578207813989
Reducing Sugars,5515.41473325911,75.541844204452644
Reducing Sugars,5511.55779982226,28.81417070153503
Reducing Sugars,5507.70086638541,148.55354906729204
Reducing Sugars,5503.84393294857,148.64654522880159
Reducing Sugars,5499.98699951172,50.915064495891805
Reducing Sugars,5496.13006607487,135.74878113115372
Reducing Sugars,5492.27313263802,167.32607274239334
Reducing Sugars,5488.41619920118,142.92456262315682
Reducing Sugars,5484.55926576433,13.845343360010602
Reducing Sugars,5480.70233232748,-44.303044953834267
Reducing Sugars,5476.84539889064,1.199792718413802
Reducing Sugars,5472.98846545379,120.98337302036235
Reducing Sugars,5469.13153201694,21.790027833417422
Reducing Sugars,5465.27459858009,67.972290578182978
Reducing Sugars,5461.41766514325,34.173571660474352
Reducing Sugars,5457.5607317064,77.354243604157148
Reducing Sugars,5453.70379826955,-20.394360536004342
Reducing Sugars,5449.8468648327,-63.84575126992258
Reducing Sugars,5445.98993139586,68.769447502152843
Reducing Sugars,5442.13299795901,146.05880982048569
Reducing Sugars,5438.27606452216,-25.086453018207639
Reducing Sugars,5434.41913108532,-9.3336927670554406
Reducing Sugars,5430.56219764847,-74.397415197194917
Reducing Sugars,5426.70526421162,51.361961793877065
Reducing Sugars,5422.84833077477,-77.728698655738
Reducing Sugars,5418.99139733793,-116.43346137221224
Reducing Sugars,5415.13446390108,-81.416349207374424
Reducing Sugars,5411.27753046423,38.105330560487751
Reducing Sugars,5407.42059702738,-71.401011389786262
Reducing Sugars,5403.56366359054,-38.934498790758894
Reducing Sugars,5399.70673015369,-153.13939342646518
Reducing Sugars,5395.84979671684,-74.811371613818082
Reducing Sugars,5391.99286328,-110.20060649920936
Reducing Sugars,5388.13592984315,-1.5758441169723949
Reducing Sugars,5384.2789964063,71.539959961294869
Reducing Sugars,5380.42206296945,119.47934915690651
Reducing Sugars,5376.56512953261,144.35540781393561
Reducing Sugars,5372.70819609576,91.412338328278082
Reducing Sugars,5368.85126265891,-7.7578585054767037
Reducing Sugars,5364.99432922206,113.62399991167085
Reducing Sugars,5361.13739578522,60.030044477916228
Reducing Sugars,5357.28046234837,186.14231560287152
Reducing Sugars,5353.42352891152,274.36059646785043
Reducing Sugars,5349.56659547468,264.08785761992425
Reducing Sugars,5345.70966203783,36.649865680276662
Reducing Sugars,5341.85272860098,-30.051563027516458
Reducing Sugars,5337.99579516413,-64.813100069466998
Reducing Sugars,5334.13886172729,9.5332252830679032
Reducing Sugars,5330.28192829044,-102.89159927746203
Reducing Sugars,5326.42499485359,-115.83905345000142
Reducing Sugars,5322.56806141674,-191.81056280843438
Reducing Sugars,5318.7111279799,-76.064143385508871
Reducing Sugars,5314.85419454305,-45.797077493488231
Reducing Sugars,5310.9972611062,-12.989069310903007
Reducing Sugars,5307.14032766935,-158.6203971035612
Reducing Sugars,5303.28339423251,-115.77986171774651
Reducing Sugars,5299.42646079566,-147.98305996453095
Reducing Sugars,5295.56952735881,-86.327942436834391
Reducing Sugars,5291.71259392197,-114.8354029836335
Reducing Sugars,5287.85566048512,-142.60577563443996
Reducing Sugars,5283.99872704827,-185.19617125729505
Reducing Sugars,5280.14179361142,-117.18661678365633
Reducing Sugars,5276.28486017458,-144.99652996296271
Reducing Sugars,5272.42792673773,-71.359580805043066
Reducing Sugars,5268.57099330088,-25.112436074011057
Reducing Sugars,5264.71405986403,-54.961305704068472
Reducing Sugars,5260.85712642719,-139.80990227759065
Reducing Sugars,5257.00019299034,-51.147409636560951
Reducing Sugars,5253.14325955349,-53.906331512558424
Reducing Sugars,5249.28632611665,38.327202159091371
Reducing Sugars,5245.4293926798,-22.609239883172702
Reducing Sugars,5241.57245924295,-74.663687806971595
Reducing Sugars,5237.7155258061,0.60430269127149538
Reducing Sugars,5233.85859236926,49.969383966741461
Reducing Sugars,5230.00165893241,70.395035350730339
Reducing Sugars,5226.14472549556,57.976899931514779
Reducing Sugars,5222.28779205871,4.4750916965472243
Reducing Sugars,5218.43085862187,2.6095828495271718
Reducing Sugars,5214.57392518502,0.023116828565665229
Reducing Sugars,5210.71699174817,72.821708695523839
Reducing Sugars,5206.86005831133,71.642474415660089
Reducing Sugars,5203.00312487448,-19.367502833319143
Reducing Sugars,5199.14619143763,16.494817904005846
Reducing Sugars,5195.28925800078,20.470114481478909
Reducing Sugars,5191.43232456394,24.678059787765726
Reducing Sugars,5187.57539112709,40.780081446311961
Reducing Sugars,5183.71845769024,15.417333934800043
Reducing Sugars,5179.86152425339,-2.3672001075601994
Reducing Sugars,5176.00459081655,-8.4718372578544923
Reducing Sugars,5172.1476573797,-3.2422824618899142
Reducing Sugars,5168.29072394285,24.910073062941301
Reducing Sugars,5164.43379050601,3.6004816095667356
Reducing Sugars,5160.57685706916,-11.219091948381292
Reducing Sugars,5156.71992363231,-14.595013900334457
Reducing Sugars,5152.86299019546,-16.845653957331646
Reducing Sugars,5149.00605675862,-23.850428273669852
Reducing Sugars,5145.14912332177,-16.55241046505521
Reducing Sugars,5141.29218988492,-13.082860850591436
Reducing Sugars,5137.43525644807,-12.022300443308232
Reducing Sugars,5133.57832301123,-26.887852632273091
Reducing Sugars,5129.72138957438,-17.233791640949711
Reducing Sugars,5125.86445613753,-26.469326854252628
Reducing Sugars,5122.00752270069,-11.43304324838279
Reducing Sugars,5118.15058926384,-21.100819059084955
Reducing Sugars,5114.29365582699,4.4976525054021401
Reducing Sugars,5110.43672239014,-14.040577058107024
Reducing Sugars,5106.5797889533,-16.970189900746774
Reducing Sugars,5102.72285551645,-17.616535518278578
Reducing Sugars,5098.8659220796,-12.39986679646943
Reducing Sugars,5095.00898864275,-16.868193876771969
Reducing Sugars,5091.15205520591,18.963325613456906
Reducing Sugars,5087.29512176906,-6.1252989346005373
Reducing Sugars,5083.43818833221,-0.34182793968443953
Reducing Sugars,5079.58125489536,7.6626317484741593
Reducing Sugars,5075.72432145852,43.979868893562895
Reducing Sugars,5071.86738802167,21.396587527069283
Reducing Sugars,5068.01045458482,11.254931629749322
Reducing Sugars,5064.15352114798,-4.8809296163337974
Reducing Sugars,5060.29658771113,18.141610657670533
Reducing Sugars,5056.43965427428,3.049183677900321
Reducing Sugars,5052.58272083743,19.744531283397123
Reducing Sugars,5048.72578740059,19.892537519964979
Reducing Sugars,5044.86885396374,36.139226871385887
Reducing Sugars,5041.01192052689,5.3354585191615573
Reducing Sugars,5037.15498709004,17.739086727255604
Reducing Sugars,5033.2980536532,10.741907966810119
Reducing Sugars,5029.44112021635,15.415080036133267
Reducing Sugars,5025.5841867795,-4.5896904224365418
Reducing Sugars,5021.72725334266,16.193119203984061
Reducing Sugars,5017.87031990581,-8.9393399637090187
Reducing Sugars,5014.01338646896,8.4629178971884773
Reducing Sugars,5010.15645303211,3.3409287490631945
Reducing Sugars,5006.29951959527,19.857765239955267
Reducing Sugars,5002.44258615842,-13.398468837052377
Reducing Sugars,4998.58565272157,-5.1615706324747794
Reducing Sugars,4994.72871928472,-14.475991457397361
Reducing Sugars,4990.87178584788,-17.588231952454993
Reducing Sugars,4987.01485241103,-41.372733008834665
Reducing Sugars,4983.15791897418,-10.813198858995081
Reducing Sugars,4979.30098553734,-37.536555931879434
Reducing Sugars,4975.44405210049,-14.13259533801903
Reducing Sugars,4971.58711866364,-21.531109397981169
Reducing Sugars,4967.73018522679,-7.2059520407732691
Reducing Sugars,4963.87325178995,-22.352964518185086
Reducing Sugars,4960.0163183531,-6.8056833375949823
Reducing Sugars,4956.15938491625,-3.5033695302655752
Reducing Sugars,4952.3024514794,4.1065604025859939
Reducing Sugars,4948.44551804256,-16.861860360739318
Reducing Sugars,4944.58858460571,-1.961622200103367
Reducing Sugars,4940.73165116886,-24.918602293611407
Reducing Sugars,4936.87471773202,-12.52745099591124
Reducing Sugars,4933.01778429517,-29.412202705601004
Reducing Sugars,4929.16085085832,7.3739827893699808
Reducing Sugars,4925.30391742147,6.1715886437494998
Reducing Sugars,4921.44698398463,7.7849167352228319
Reducing Sugars,4917.59005054778,-12.003264715109061
Reducing Sugars,4913.73311711093,4.5754934796979176
Reducing Sugars,4909.87618367408,-14.838986881745404
Reducing Sugars,4906.01925023724,5.012003376583646
Reducing Sugars,4902.16231680039,5.9672950686161013
Reducing Sugars,4898.30538336354,44.214066774103792
Reducing Sugars,4894.4484499267,31.719577445583603
Reducing Sugars,4890.59151648985,33.455571470853037
Reducing Sugars,4886.734583053,29.135834982059823
Reducing Sugars,4882.87764961615,49.483250076666792
Reducing Sugars,4879.02071617931,26.321962294778501
Reducing Sugars,4875.16378274246,62.952015748473272
Reducing Sugars,4871.30684930561,51.380440135630366
Reducing Sugars,4867.44991586876,54.65781299241533
Reducing Sugars,4863.59298243192,41.563161270213101
Reducing Sugars,4859.73604899507,62.820386915275527
Reducing Sugars,4855.87911555822,41.849743240440731
Reducing Sugars,4852.02218212137,47.098800833889619
Reducing Sugars,4848.16524868453,22.773964522037875
Reducing Sugars,4844.30831524768,38.38911971282009
Reducing Sugars,4840.45138181083,17.147255182156837
Reducing Sugars,4836.59444837399,12.988764716362979
Reducing Sugars,4832.73751493714,-25.40960245224656
Reducing Sugars,4828.88058150029,-0.61994914627330433
Reducing Sugars,4825.02364806344,-6.6949582564641927
Reducing Sugars,4821.1667146266,-4.859440676659772
Reducing Sugars,4817.30978118975,-40.636452188357161
Reducing Sugars,4813.4528477529,-30.656146097264696
Reducing Sugars,4809.59591431605,-39.110535568285414
Reducing Sugars,4805.73898087921,-32.529559581921127
Reducing Sugars,4801.88204744236,-52.02101380562106
Reducing Sugars,4798.02511400551,-24.035945554778309
Reducing Sugars,4794.16818056867,-32.66041088998972
Reducing Sugars,4790.31124713182,-21.390404020229393
Reducing Sugars,4786.45431369497,-33.11656777671849
Reducing Sugars,4782.59738025812,-23.748171267330665
Reducing Sugars,4778.74044682128,-42.054369964739372
Reducing Sugars,4774.88351338443,-25.745336377009714
Reducing Sugars,4771.02657994758,-59.223799471791203
Reducing Sugars,4767.16964651073,-54.642896002477073
Reducing Sugars,4763.31271307389,-49.573632033903017
Reducing Sugars,4759.45577963704,-31.702556391968223
Reducing Sugars,4755.59884620019,-30.107307417050642
Reducing Sugars,4751.74191276335,-5.2147580026971836
Reducing Sugars,4747.8849793265,-24.053765363082618
Reducing Sugars,4744.02804588965,-11.897672052198809
Reducing Sugars,4740.1711124528,-16.377107354071999
Reducing Sugars,4736.31417901596,8.5241497217747035
Reducing Sugars,4732.45724557911,-1.2891254129762983
Reducing Sugars,4728.60031214226,8.6551838603336062
Reducing Sugars,4724.74337870541,-4.3608476723203315
Reducing Sugars,4720.88644526857,4.9978559273545597
Reducing Sugars,4717.02951183172,6.0376415319430858
Reducing Sugars,4713.17257839487,32.699229749184276
Reducing Sugars,4709.31564495803,17.669351327287771
Reducing Sugars,4705.45871152118,40.516942677147313
Reducing Sugars,4701.60177808433,35.108669852259304
Reducing Sugars,4697.74484464748,37.431618835137463
Reducing Sugars,4693.88791121064,18.176947537921151
Reducing Sugars,4690.03097777379,44.142629817290114
Reducing Sugars,4686.17404433694,28.73124152795387
Reducing Sugars,4682.31711090009,40.329220973499012
Reducing Sugars,4678.46017746325,25.022997763035352
Reducing Sugars,4674.6032440264,20.352325077801563
Reducing Sugars,4670.74631058955,2.076569040705178
Reducing Sugars,4666.88937715271,9.5795162074220137
Reducing Sugars,4663.03244371586,-8.0717661054211707
Reducing Sugars,4659.17551027901,12.056727376214647
Reducing Sugars,4655.31857684216,8.0237361074262115
Reducing Sugars,4651.46164340532,45.865939020423404
Reducing Sugars,4647.60470996847,-0.29078654137037546
Reducing Sugars,4643.74777653162,19.38287364011984
Reducing Sugars,4639.89084309477,25.789853238017802
Reducing Sugars,4636.03390965793,65.268496774566856
Reducing Sugars,4632.17697622108,28.069606138700479
Reducing Sugars,4628.32004278423,51.376759230018287
Reducing Sugars,4624.46310934739,42.780149019892839
Reducing Sugars,4620.60617591054,39.798581479208828
Reducing Sugars,4616.74924247369,22.731694717429701
Reducing Sugars,4612.89230903684,56.237153786988387
Reducing Sugars,4609.0353756,33.804615073708064
Reducing Sugars,4605.17844216315,57.076341463089342
Reducing Sugars,4601.3215087263,27.835415369218389
Reducing Sugars,4597.46457528945,26.045224840213031
Reducing Sugars,4593.60764185261,5.1997092683731125
Reducing Sugars,4589.75070841576,27.272397662494718
Reducing Sugars,4585.89377497891,27.667067212730526
Reducing Sugars,4582.03684154207,45.093602499521396
Reducing Sugars,4578.17990810522,21.245560720604434
Reducing Sugars,4574.32297466837,42.279503191044633
Reducing Sugars,4570.46604123152,-5.9855022424367572
Reducing Sugars,4566.60910779468,-11.815029203811834
Reducing Sugars,4562.75217435783,-52.173417350958999
Reducing Sugars,4558.89524092098,-49.39521471779603
Reducing Sugars,4555.03830748413,-28.379805663024687
Reducing Sugars,4551.18137404729,-5.9182613511112212
Reducing Sugars,4547.32444061044,-53.675496556258473
Reducing Sugars,4543.46750717359,-64.887815202022551
Reducing Sugars,4539.61057373675,-72.237788925667658
Reducing Sugars,4535.7536402999,-36.508148504027346
Reducing Sugars,4531.89670686305,-22.17254901131772
Reducing Sugars,4528.0397734262,13.174432121027523
Reducing Sugars,4524.18283998936,-15.200274423403696
Reducing Sugars,4520.32590655251,2.91570660000371
Reducing Sugars,4516.46897311566,-20.044358010801417
Reducing Sugars,4512.61203967881,22.039539257451505
Reducing Sugars,4508.75510624197,39.425429330348194
Reducing Sugars,4504.89817280512,44.990852467610118
Reducing Sugars,4501.04123936827,15.459373735089182
Reducing Sugars,4497.18430593143,56.045672108922915
Reducing Sugars,4493.32737249458,46.682339016008711
Reducing Sugars,4489.47043905773,49.213131498826669
Reducing Sugars,4485.61350562088,0.45246169490492272
Reducing Sugars,4481.75657218404,33.031419450759337
Reducing Sugars,4477.89963874719,17.865945178455281
Reducing Sugars,4474.04270531034,29.606384195577935
Reducing Sugars,4470.18577187349,21.688707930919641
Reducing Sugars,4466.32883843665,52.856720606896346
Reducing Sugars,4462.4719049998,25.663863773854086
Reducing Sugars,4458.61497156295,44.97721703337028
Reducing Sugars,4454.75803812611,38.843151731205914
Reducing Sugars,4450.90110468926,54.290417602400282
Reducing Sugars,4447.04417125241,12.762099272317606
Reducing Sugars,4443.18723781556,35.485756236445695
Reducing Sugars,4439.33030437872,31.580651109856635
Reducing Sugars,4435.47337094187,58.692173853960171
Reducing Sugars,4431.61643750502,29.136645160918157
Reducing Sugars,4427.75950406817,51.82459635622903
Reducing Sugars,4423.90257063133,26.230278339899293
Reducing Sugars,4420.04563719448,28.104381804969275
Reducing Sugars,4416.18870375763,14.842182382563848
Reducing Sugars,4412.33177032078,33.5721409470612
Reducing Sugars,4408.47483688394,-9.2412663471662793
Reducing Sugars,4404.61790344709,21.692613018148901
Reducing Sugars,4400.76097001024,1.7942645273773725
Reducing Sugars,4396.9040365734,7.4600348702636596
Reducing Sugars,4393.04710313655,-11.576381869873918
Reducing Sugars,4389.1901696997,6.0958789446086783
Reducing Sugars,4385.33323626285,-2.2103389051489626
Reducing Sugars,4381.47630282601,24.630575146105251
Reducing Sugars,4377.61936938916,1.7204846290819042
Reducing Sugars,4373.76243595231,32.290611507212311
Reducing Sugars,4369.90550251546,18.354687229081183
Reducing Sugars,4366.04856907862,10.287853264990803
Reducing Sugars,4362.19163564177,-54.793380311129958
Reducing Sugars,4358.33470220492,-70.141910727102555
Reducing Sugars,4354.47776876808,-103.62494006623744
Reducing Sugars,4350.62083533123,-71.451173847372559
Reducing Sugars,4346.76390189438,-74.657990694760031
Reducing Sugars,4342.90696845753,-32.677923539001455
Reducing Sugars,4339.05003502069,-1.7635525090415201
Reducing Sugars,4335.19310158384,73.705172926729901
Reducing Sugars,4331.33616814699,96.776223433206127
Reducing Sugars,4327.47923471014,131.93369584219354
Reducing Sugars,4323.6223012733,88.899122705846807
Reducing Sugars,4319.76536783645,76.745026633088926
Reducing Sugars,4315.9084343996,38.087996900777327
