predictor,component,loading
9758.04151379112,1,-2.7488873644239722
9754.18458035428,1,-2.7642599705047468
9750.32764691743,1,-2.78270054511415
9746.47071348058,1,-2.8026364746524064
9742.61378004373,1,-2.8098429673708392
9738.75684660688,1,-2.8197034618557231
9734.89991317004,1,-2.834630917149898
9731.04297973319,1,-2.8475226073270195
9727.18604629634,1,-2.8560334576720798
9723.3291128595,1,-2.8705631557493683
9719.47217942265,1,-2.8757948541988472
9715.6152459858,1,-2.8825045337474995
9711.75831254896,1,-2.9017906952496308
9707.90137911211,1,-2.923278513947746
9704.04444567526,1,-2.9320442392919639
9700.18751223841,1,-2.943955929118538
9696.33057880156,1,-2.9599347749295086
9692.47364536472,1,-2.9682037658379175
9688.61671192787,1,-2.9762631423299006
9684.75977849102,1,-2.9890501673936813
9680.90284505418,1,-2.9985888769594715
9677.04591161733,1,-3.0147447003052759
9673.18897818048,1,-3.0272183191073543
9669.33204474363,1,-3.0297442896881268
9665.47511130679,1,-3.0432072147133509
9661.61817786994,1,-3.0679253533777762
9657.76124443309,1,-3.0883483441441277
9653.90431099624,1,-3.0951287893408077
9650.0473775594,1,-3.1023592982364545
9646.19044412255,1,-3.1180867493299815
9642.3335106857,1,-3.1269866321376538
9638.47657724886,1,-3.130542904841247
9634.61964381201,1,-3.1433590518165939
9630.76271037516,1,-3.1547887701778903
9626.90577693831,1,-3.162934677484055
9623.04884350147,1,-3.1756483794067338
9619.19191006462,1,-3.1929187394468865
9615.33497662777,1,-3.2054713867277544
9611.47804319092,1,-3.2162237549042101
9607.62110975408,1,-3.2349896224094752
9603.76417631723,1,-3.2448552131782669
9599.90724288038,1,-3.2563518542284848
9596.05030944354,1,-3.2702973674077822
9592.19337600669,1,-3.2780133230484663
9588.33644256984,1,-3.2858397638163317
9584.47950913299,1,-3.293665590098203
9580.62257569615,1,-3.3076228374818735
9576.7656422593,1,-3.3291322511516332
9572.90870882245,1,-3.3473818739723025
9569.0517753856,1,-3.3555933607036827
9565.19484194876,1,-3.3592461120259336
9561.33790851191,1,-3.3697937268590223
9557.48097507506,1,-3.384824398746725
9553.62404163822,1,-3.4028375805579638
9549.76710820137,1,-3.4164663865896623
9545.91017476452,1,-3.4279856271111089
9542.05324132767,1,-3.4408068837224812
9538.19630789083,1,-3.4520132061974538
9534.33937445398,1,-3.4592856141828596
9530.48244101713,1,-3.471499165314627
9526.62550758028,1,-3.487227306654288
9522.76857414344,1,-3.5038580078786961
9518.91164070659,1,-3.5132754257058516
